"country","date","name","actual","consensus","previous","volatility"
"Australia","20170727 01:30:00","Export Price Index (QoQ)","","","","1"
"Australia","20170727 01:30:00","Import Price Index (QoQ)","","","","1"
"Germany","20170727 06:00:00","Gfk Consumer Confidence Survey","","","","2"
"Spain","20170727 07:00:00","Unemployment Survey","","","","1"
"European Monetary Union","20170727 08:00:00","Private loans (YoY)","","","","1"
"European Monetary Union","20170727 08:00:00","M3 Money Supply (3m)","","","","1"
"European Monetary Union","20170727 08:00:00","M3 Money Supply (YoY)","","","","1"
"United Kingdom","20170727 10:00:00","CBI Distributive Trades Survey - Realized (MoM)","","","","1"
"India","20170727 11:30:00","M3 Money Supply","","","","1"
"United States","20170727 12:30:00",""Chicago Fed National Activity Index "","","","","2"
"United States","20170727 12:30:00","Initial Jobless Claims","","","","2"
"United States","20170727 12:30:00","Continuing Jobless Claims","","","","2"
"United States","20170727 12:30:00","Wholesale Inventories","","","","1"
"United States","20170727 12:30:00","Goods Trade Balance","","","","1"
"United States","20170727 12:30:00","Durable Goods Orders ex Transportation","","","","2"
"United States","20170727 12:30:00","Durable Goods Orders","","","","2"
" $"","20170727 13:00:00",""Trade Balance s/a","","","","Mexico"
" $"","20170727 13:00:00",""Trade Balance","","","","Mexico"
"Russia","20170727 13:00:00","Central Bank Reserves $","","","","1"
"United States","20170727 14:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20170727 15:00:00","Kansas Fed manufacturing activity","","","","1"
"United States","20170727 17:00:00","7-Year Note Auction","","","","1"
"United Kingdom","20170727 23:01:00","Gfk Consumer Confidence","","","","2"
"Japan","20170727 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","","","1"
"Japan","20170727 23:30:00","Tokyo Consumer Price Index (YoY)","","","","1"
" Energy (YoY)"","20170727 23:30:00",""Tokyo CPI ex Food","","","","Japan"
"Japan","20170727 23:30:00","National Consumer Price Index (YoY)","","","","2"
"Japan","20170727 23:30:00","National CPI Ex-Fresh Food (YoY)","","","","2"
" Energy (YoY)"","20170727 23:30:00",""National CPI Ex Food","","","","Japan"
"Japan","20170727 23:30:00","Jobs/applicants ratio","","","","2"
"Japan","20170727 23:30:00","Unemployment Rate","","","","2"
"Japan","20170727 23:30:00","Overall Household Spending (YoY)","","","","2"
"Japan","20170727 23:50:00","BOJ Summary of Opinions","","","","1"
"Japan","20170727 23:50:00","Large Retailer's Sales","","","","2"
"Japan","20170727 23:50:00","Retail Trade s.a (MoM)","","","","2"
"Japan","20170727 23:50:00","Retail Trade (YoY)","","","","2"
