"country","date","name","actual","consensus","previous","volatility"
"Japan","20150218 03:00:00","BoJ Monetary Policy Statement ","","","","2"
"Japan","20150218 06:30:00","BoJ Press Conference","","","","2"
"European Monetary Union","20150218 08:00:00","Non-monetary policy's ECB meeting","","","","2"
"United Kingdom","20150218 09:30:00","Bank of England Minutes","","","","2"
"United Kingdom","20150218 09:30:00","BOE MPC Vote Cut"," 0.000 "," 0.000 "," 0.000 ","2"
"European Monetary Union","20150218 09:30:00","BOE MPC Vote Cut"," 0.000 "," 0.000 "," 0.000 ","2"
"United Kingdom","20150218 09:30:00","BOE MPC Vote Hike"," 0.000 "," 0.000 "," 0.000 ","2"
"European Monetary Union","20150218 09:30:00","BOE MPC Vote Hike"," 0.000 "," 0.000 "," 0.000 ","2"
"United Kingdom","20150218 09:30:00","BOE MPC Vote Unchanged"," 9.000 "," 9.000 "," 9.000 ","2"
"European Monetary Union","20150218 09:30:00","BOE MPC Vote Unchanged"," 9.000 "," 9.000 "," 9.000 ","2"
"United Kingdom","20150218 09:30:00","Claimant Count Change"," -38.600 K"," -25.000 K"," -35.800 K","2"
"United Kingdom","20150218 09:30:00","Average Earnings excluding Bonus (3Mo/Yr)","1.700  %","1.800  %","1.800  %","2"
"United Kingdom","20150218 09:30:00","Average Earnings including Bonus (3Mo/Yr)","2.100  %","1.700  %","1.800  %","2"
"United Kingdom","20150218 09:30:00","Claimant Count Rate","2.500  %","","2.600  %","2"
"United Kingdom","20150218 09:30:00","ILO Unemployment Rate (3M)","5.700  %","5.800  %","5.800  %","2"
"Switzerland","20150218 10:00:00","ZEW Survey - Expectations"," -73.000 ",""," -10.800 ","2"
"Germany","20150218 11:02:00","10-y Bond Auction","0.370  %","","0.520  %","2"
"United States","20150218 12:00:00","MBA Mortgage Applications","-13.200  %","","-9.000  %","2"
"Poland","20150218 13:00:00","Industrial Output (YoY)","1.700  %","","8.400  %","1"
"Poland","20150218 13:00:00","Producer Price Index (YoY)","-2.900  %","","-2.500  %","1"
"Poland","20150218 13:00:00","Retail Sales (YoY)","0.100  %","","1.800  %","1"
"United States","20150218 13:30:00","Building Permits (MoM)"," 1.050 M"," 1.069 M"," 1.060 M","2"
"United States","20150218 13:30:00","Housing Starts (MoM)"," 1.065 M"," 1.070 M"," 1.087 M","2"
"United States","20150218 13:30:00","Producer Price Index (YoY)","0.000  %","0.300  %","1.100  %","2"
"United States","20150218 13:30:00","Producer Price Index (MoM)","-0.800  %","-0.400  %","-0.300  %","1"
"United States","20150218 13:30:00","Producer Price Index ex Food & Energy (MoM)","-0.100  %","0.100  %","0.300  %","1"
"United States","20150218 13:30:00","Producer Price Index ex Food & Energy (YoY)","1.600  %","2.000  %","2.100  %","1"
"Canada","20150218 13:30:00","Wholesale Sales (MoM)","2.500  %","0.300  %","-0.300  %","1"
"United States","20150218 13:55:00","Redbook index (YoY)","3.200  %","","2.100  %","1"
"United States","20150218 13:55:00","Redbook index (MoM)","0.800  %","","0.200  %","1"
"United States","20150218 14:15:00","Industrial Production (MoM)","0.200  %","0.300  %","-0.300  %","2"
"United States","20150218 14:15:00","Capacity Utilization","79.400  %","79.900  %","79.700  %","2"
"Russia","20150218 15:15:00","Unemployment Rate","5.500  %","","5.300  %","1"
"United States","20150218 16:30:00","4-Week Bill Auction","","","0.015  %","1"
"United States","20150218 19:00:00","FOMC Minutes","","","","3"
"Argentina","20150218 19:00:00","Unemployment Rate (QoQ)","",""," 7.500 ","1"
"United States","20150218 21:00:00","Net Long-Term TIC Flows","","","$ 33.500 ","2"
"United States","20150218 21:00:00","Total Net TIC Flows","","","$ -6.300 ","1"
"New Zealand","20150218 21:45:00","Producer Price Index - Input (QoQ)","","-0.200  %","-1.500  %","1"
"New Zealand","20150218 21:45:00","Producer Price Index - Output (QoQ)","","-0.300  %","-1.100  %","1"
"United States","20150218 22:00:00","FOMC Member Powell Speech","","","","1"
"Japan","20150218 23:50:00","Foreign bond investment","","","¥ 199.500 ","2"
"Japan","20150218 23:50:00","Foreign investment in Japan stocks","","","¥ -477.100 ","2"
"Japan","20150218 23:50:00","Merchandise Trade Balance Total","","¥ -1,691.000 ","¥ -660.700 ","2"
"Japan","20150218 23:50:00","Adjusted Merchandise Trade Balance","","","¥ -712.067 ","2"
"Japan","20150218 23:50:00","Exports (YoY)","","11.900  %","12.900  %","1"
"Japan","20150218 23:50:00","Imports (YoY)","","-4.800  %","1.900  %","1"
