"country","date","name","actual","consensus","previous","volatility"
"Australia","20131210 00:30:00","Home Loans","","1.000  %","4.400  %","2"
"Australia","20131210 00:30:00","National Australia Bank's Business Confidence","",""," 5.000 ","2"
"Japan","20131210 05:00:00","Consumer Confidence Index",""," 44.200 "," 41.200 ","2"
"China","20131210 05:30:00","Industrial Production (YoY)","","10.100  %","10.300  %","2"
"China","20131210 05:30:00","Retail Sales (YoY)","","13.300  %","13.300  %","2"
"China","20131210 05:30:00","Urban investment (YTD) (YoY)","","20.000  %","20.100  %","2"
"Japan","20131210 06:00:00","Machine Tool Orders (YoY)","","","8.400  %","2"
"United Kingdom","20131210 09:30:00","Goods Trade Balance","","£ -9.350 ","£ -9.816 ","2"
"United Kingdom","20131210 09:30:00","Total Trade Balance","","","£ -3.268 ","2"
"United Kingdom","20131210 09:30:00","Industrial Production (YoY)","","3.200  %","2.200  %","2"
"United Kingdom","20131210 09:30:00","Manufacturing Production (YoY)","","2.900  %","0.800  %","2"
"Italy","20131210 10:00:00","Gross Domestic Product (YoY)","","-1.900  %","-2.200  %","2"
"European Monetary Union","20131210 12:00:00","ECB President Draghi's Speech","","","","2"
"United States","20131210 13:55:00","Redbook index (MoM)","","","-0.200  %","1"
"United States","20131210 13:55:00","Redbook index (YoY)","","","4.900  %","1"
"United Kingdom","20131210 15:00:00","NIESR GDP Estimate (3M)","","","0.700  %","3"
"United States","20131210 15:00:00","Wholesale Inventories","","0.300  %","0.400  %","1"
"United States","20131210 16:30:00","4-Week Bill Auction","","","0.030  %","1"
"United States","20131210 16:30:00","52-week Bill auction","","","0.135  %","1"
"United States","20131210 18:00:00","3-Year Note Auction","","","0.640  %","1"
"Korea, Republic of","20131210 21:00:00","Export Price Growth (YoY)","","","7.200  %","1"
"Korea, Republic of","20131210 21:00:00","Producer Price Index Growth","","","-0.400  %","1"
"Korea, Republic of","20131210 21:00:00","Producer Price Index Growth (YoY)","","","-1.400  %","1"
"Korea, Republic of","20131210 23:00:00","Unemployment Rate","","","3.000  %","1"
"Australia","20131210 23:30:00","Westpac Consumer Confidence","","","1.900  %","2"
"Australia","20131210 23:30:00","Westpac Consumer Confidence Index","",""," 103.000 ","1"
"Japan","20131210 23:50:00","Domestic Corporate Goods Price Index (MoM)","","0.100  %","-0.100  %","1"
"Japan","20131210 23:50:00","Domestic Corporate Goods Price Index (YoY)","","2.700  %","2.500  %","1"
"Japan","20131210 23:50:00","Machinery Orders (YoY)","","15.000  %","11.400  %","2"
"Japan","20131210 23:50:00","Machinery Orders (MoM)","","0.600  %","-2.100  %","1"
