"country","date","name","actual","consensus","previous","volatility"
"United States","20170704 00:00:00","Independence Day","","","","0"
"Australia","20170704 01:30:00","Retail Sales s.a. (MoM)","","","","2"
"Australia","20170704 04:30:00","RBA Rate Statement","","","","3"
"Australia","20170704 04:30:00","RBA Interest Rate Decision","","","","3"
"Spain","20170704 07:00:00","Unemployment Change","","","","1"
"Brazil","20170704 08:00:00","Fipe's IPC Inflation","","","","1"
"United Kingdom","20170704 08:30:00","PMI Construction","","","","2"
"European Monetary Union","20170704 09:00:00","Producer Price Index (MoM)","","","","1"
"European Monetary Union","20170704 09:00:00","Producer Price Index (YoY)","","","","2"
"United Kingdom","20170704 10:00:00","Inflation Report Hearings","","","","3"
"European Monetary Union","20170704 10:00:00","Inflation Report Hearings","","","","2"
"European Monetary Union","20170704 12:30:00","ECB's Praet Speech","","","","2"
"Brazil","20170704 13:00:00","Industrial Output (MoM)","","","","1"
"Brazil","20170704 13:00:00","Industrial Output (YoY)","","","","1"
"New Zealand","20170704 13:00:00","GDT Price Index","","","","1"
"Canada","20170704 13:30:00","Markit Manufacturing PMI","","","","2"
"United States","20170704 20:30:00","API Weekly Crude Oil Stock","","","","1"
"United Kingdom","20170704 23:01:00","BRC Shop Price Index (YoY)","","","","1"
"Australia","20170704 23:30:00","AiG Performance of Services Index","","","","1"
