"country","date","name","actual","consensus","previous","volatility"
"Australia","20131205 00:30:00","Trade Balance",""," -375.000 "," -284.000 ","2"
"United Kingdom","20131205 12:00:00","BoE Interest Rate Decision","","0.500  %","0.500  %","3"
"United Kingdom","20131205 12:00:00","BoE Asset Purchase Facility","","£ 375.000 ","£ 375.000 ","3"
"United States","20131205 12:30:00","Challenger Job Cuts (YoY)","",""," 45.730 ","1"
"European Monetary Union","20131205 12:45:00","ECB Interest Rate Decision","","0.250  %","0.250  %","3"
"Norway","20131205 13:00:00","Norges Bank Interest Rate Decision","","","1.500  %","1"
"United Kingdom","20131205 13:30:00","Autumn Forecast Statement","","","","3"
"Canada","20131205 13:30:00","Building Permits (MoM)","","1.000  %","1.700  %","2"
"United States","20131205 13:30:00","Core Personal Consumption Expenditures (QoQ)","","1.400  %","0.600  %","2"
"European Monetary Union","20131205 13:30:00","ECB Monetary policy statement and press conference","","","","3"
"United States","20131205 13:30:00","Gross Domestic Product Annualized","","3.000  %","2.500  %","3"
"United States","20131205 13:30:00","Gross Domestic Product Price Index","","1.900  %","0.600  %","2"
"United States","20131205 13:30:00","Initial Jobless Claims",""," 325.000 "," 316.000 ","2"
"United States","20131205 13:30:00","Continuing Jobless Claims",""," 2.820 "," 2.776 ","1"
"United States","20131205 13:30:00","Personal Consumption Expenditures Prices (QoQ)","","1.900  %","-0.100  %","3"
"United States","20131205 13:30:00","Treasury Sec Lew Speech","","","","2"
"United States","20131205 15:00:00","Factory Orders (MoM)","","-1.000  %","-0.100  %","2"
"Canada","20131205 15:00:00","Ivey Purchasing Managers Index s.a",""," 58.500 "," 62.800 ","2"
"Canada","20131205 15:00:00","Ivey Purchasing Managers Index","",""," 64.200 ","2"
"United States","20131205 15:30:00","EIA Natural Gas Storage change"," -141.000 B",""," -13.000 B","1"
"Australia","20131205 22:30:00","AiG Performance of Construction Index","",""," 54.400 ","2"
"Japan","20131205 23:50:00","JP Foreign Reserves","","","$ 1,254.200 ","1"
