"country","date","name","actual","consensus","previous","volatility"
"South Korea","20150409 01:00:00","BoK Interest Rate Decision","1.750  %","","1.750  %","1"
"Japan","20150409 05:00:00","BoJ Monthly Economic Survey","","","","2"
"South Africa","20150409 06:00:00","Gross $Gold & Forex Reserve ","$ 46.437 B","","$ 47.190 B","1"
"Germany","20150409 06:00:00","Industrial Production n.s.a. w.d.a. (YoY)","-0.300  %","","0.900  %","2"
"Germany","20150409 06:00:00","Industrial Production s.a. (MoM)","0.200  %","0.200  %","-0.400  %","1"
"Japan","20150409 06:00:00","Machine Tool Orders (YoY)","14.600  %","","36.600  %","2"
"South Africa","20150409 06:00:00","Net $Gold & Forex Reserve","$ 41.275 B","","$ 41.923 B","1"
"Germany","20150409 06:00:00","Trade Balance s.a.","€ 19.700 B","€ 20.100 B","€ 19.600 B","2"
"Germany","20150409 06:00:00","Current Account n.s.a.","€ 16.600 B","","€ 15.900 B","1"
"Germany","20150409 06:00:00","Exports (MoM)","1.500  %","1.000  %","-2.100  %","1"
"Germany","20150409 06:00:00","Imports (MoM)","1.800  %","1.200  %","-0.200  %","1"
"United Kingdom","20150409 06:59:00","Halifax House Prices (MoM)","0.400  %","0.200  %","-0.400  %","1"
"United Kingdom","20150409 07:08:00","Halifax House Prices (3m/YoY)","8.100  %","8.200  %","8.300  %","1"
"United Kingdom","20150409 08:30:00","Total Trade Balance","£ -2.859 B","","£ -1.536 B","2"
"United Kingdom","20150409 08:30:00","Goods Trade Balance","£ -10.340 B","£ -9.000 B","£ -9.174 B","2"
"United Kingdom","20150409 08:30:00","Trade Balance; non-EU","£ -3.238 B","£ -2.000 B","£ -1.968 B","2"
"United Kingdom","20150409 11:00:00","BoE Interest Rate Decision","0.500  %","0.500  %","0.500  %","2"
"European Monetary Union","20150409 11:00:00","BoE Interest Rate Decision","0.500  %","0.500  %","0.500  %","2"
"United Kingdom","20150409 11:00:00","BoE Asset Purchase Facility","£ 375.000 B","","£ 375.000 B","2"
"European Monetary Union","20150409 11:00:00","BoE Asset Purchase Facility","£ 375.000 B","","£ 375.000 B","2"
"Russia","20150409 12:00:00","Central Bank Reserves $","","","$ 360.800 ","1"
"Canada","20150409 12:30:00","Building Permits (MoM)","","5.000  %","-12.900  %","2"
"United States","20150409 12:30:00","Initial Jobless Claims",""," 285.000 "," 268.000 ","2"
"United States","20150409 12:30:00","Continuing Jobless Claims",""," 2.356 "," 2.325 ","2"
"Canada","20150409 12:30:00","New Housing Price Index (YoY)","","","1.400  %","1"
"Canada","20150409 12:30:00","New Housing Price Index (MoM)","","0.000  %","-0.100  %","1"
"Mexico","20150409 13:00:00","Core Inflation","","","0.340  %","1"
"Mexico","20150409 13:00:00","Headline Inflation","","","0.190  %","1"
"Mexico","20150409 14:00:00","12-Month Inflation","","","3.000  %","1"
"United States","20150409 14:00:00","Wholesale Inventories","","0.200  %","0.300  %","2"
"United States","20150409 14:30:00","EIA Natural Gas Storage change",""," 11.000 "," -18.000 ","1"
"United States","20150409 17:00:00","30-Year Bond Auction","","","2.681  %","1"
"Peru","20150409 23:00:00","Interest rate decision","","","3.250  %","1"
"Japan","20150409 23:50:00","Bank lending (YoY)","","","2.500  %","2"
"Japan","20150409 23:50:00","Money Supply M2+CD (YoY)","","3.000  %","3.500  %","1"
