"country","date","name","actual","consensus","previous","volatility"
"Australia","20140618 00:00:00","CB Leading Indicator","","","0.000  %","2"
"United Kingdom","20140618 08:30:00","Bank of England Minutes","","","","2"
"European Monetary Union","20140618 08:30:00","Bank of England Minutes","","","","2"
"United Kingdom","20140618 08:30:00","BOE MPC Vote Cut",""," 0.000 "," 0.000 ","2"
"European Monetary Union","20140618 08:30:00","BOE MPC Vote Cut",""," 0.000 "," 0.000 ","2"
"United Kingdom","20140618 08:30:00","BOE MPC Vote Hike",""," 0.000 "," 0.000 ","2"
"European Monetary Union","20140618 08:30:00","BOE MPC Vote Hike",""," 0.000 "," 0.000 ","2"
"United Kingdom","20140618 08:30:00","BOE MPC Vote Unchanged",""," 9.000 "," 9.000 ","2"
"European Monetary Union","20140618 08:30:00","BOE MPC Vote Unchanged",""," 9.000 "," 9.000 ","2"
"European Monetary Union","20140618 09:00:00","Construction Output  s.a (MoM)","","","-0.600  %","2"
"European Monetary Union","20140618 09:00:00","Construction Output w.d.a (YoY)","","","5.200  %","2"
"Switzerland","20140618 09:00:00","ZEW Survey - Expectations",""," 10.000 "," 7.400 ","2"
"Germany","20140618 09:40:00","10-y Bond Auction","","","1.410  %","2"
"India","20140618 12:00:00","Cumulative Industrial Output","","","-0.100  %","1"
"Poland","20140618 12:00:00","Industrial Output (YoY)","","","5.400  %","1"
"Brazil","20140618 12:00:00","Mid-month Inflation","","","0.580  %","1"
"Poland","20140618 12:00:00","Producer Price Index (YoY)","","","-0.700  %","1"
"United States","20140618 12:30:00","Current Account","","$ -96.400 ","$ -81.100 ","1"
"Canada","20140618 12:30:00","Wholesale Sales (MoM)","","0.500  %","-0.400  %","1"
"United States","20140618 14:30:00","EIA Crude Oil Stocks change","",""," -2.596 ","1"
"United States","20140618 17:45:00","Former Fed's Bernanke speech","","","","1"
"United States","20140618 18:00:00","Fed Interest Rate Decision","","","0.250  %","3"
"United States","20140618 18:00:00","Fed Pace of MBS Purchase Program","","","$ 20.000 ","3"
"United States","20140618 18:00:00","Fed Pace of Treasury Purchase Program","","","$ 25.000 ","3"
"United States","20140618 18:00:00","FOMC Economic Projections","","","","2"
"United States","20140618 18:30:00","Fed's Monetary Policy Statement and press conference","","","","3"
"South Korea","20140618 21:00:00","Producer Price Index Growth","","","-0.200  %","1"
"South Korea","20140618 21:00:00","Producer Price Index Growth (YoY)","","","-0.300  %","1"
"New Zealand","20140618 22:45:00","Gross Domestic Product (YoY)","","3.700  %","3.100  %","3"
"New Zealand","20140618 22:45:00","Gross Domestic Product (QoQ)","","1.200  %","0.900  %","3"
"Japan","20140618 23:50:00","Foreign bond investment","","","¥ 1,326.900 ","1"
"Japan","20140618 23:50:00","Foreign investment in Japan stocks","","","¥ 343.500 ","1"
