"country","date","name","actual","consensus","previous","volatility"
"Switzerland","20150526 07:15:00","Employment Level  (Q1)","Employment Level  (Q1)","4.220M","4.210M","2"
"South Africa","20150526 09:30:00","GDP Annualized (QoQ)  (Q1)","GDP Annualized (QoQ)  (Q1)","1.3%","1.7%","2"
"United Kingdom","20150526 10:00:00","CBI Distributive Trades Survey  (May)","CBI Distributive Trades Survey  (May)","51","17","1"
"United States","20150526 12:30:00","Core Durable Goods Orders (MoM)  (Apr)","Core Durable Goods Orders (MoM)  (Apr)","","0.4%","3"
"United States","20150526 12:30:00","Durable Goods Orders (MoM)  (Apr)","Durable Goods Orders (MoM)  (Apr)","","-0.4%","2"
"United States","20150526 12:30:00","Durables Excluding Defense (MoM)  (Apr)","Durables Excluding Defense (MoM)  (Apr)","","0.4%","1"
"United States","20150526 12:30:00","Goods Orders Non Defense Ex Air (MoM)  (Apr)","Goods Orders Non Defense Ex Air (MoM)  (Apr)","","0.3%","1"
"United States","20150526 12:55:00","Redbook (MoM)","Redbook (MoM)","","","1"
"United States","20150526 12:55:00","Redbook (YoY)","Redbook (YoY)","","","1"
"United States","20150526 13:00:00","House Price Index (MoM)  (Mar)","House Price Index (MoM)  (Mar)","","0.7%","1"
"United States","20150526 13:00:00","House Price Index (YoY)  (Mar)","House Price Index (YoY)  (Mar)","","","1"
"United States","20150526 13:00:00","House Price Index  (Mar)","House Price Index  (Mar)","","","1"
"United States","20150526 13:00:00","S&P/CS HPI Composite - 20 s.a. (MoM)  (Mar)","S&P/CS HPI Composite - 20 s.a. (MoM)  (Mar)","","0.9%","1"
"United States","20150526 13:00:00","S&P/CS HPI Composite - 20 n.s.a. (YoY)  (Mar)","S&P/CS HPI Composite - 20 n.s.a. (YoY)  (Mar)","","4.6%","2"
"United States","20150526 13:00:00","S&P/CS HPI Composite - 20 n.s.a. (MoM)  (Mar)","S&P/CS HPI Composite - 20 n.s.a. (MoM)  (Mar)","","0.7%","1"
"France","20150526 13:00:00","French 12-Month BTF Auction","French 12-Month BTF Auction","","","1"
"France","20150526 13:00:00","French 3-Month BTF Auction","French 3-Month BTF Auction","","","1"
"France","20150526 13:00:00","French 6-Month BTF Auction","French 6-Month BTF Auction","","","1"
"Brazil","20150526 13:30:00","Current Account (USD)  (Apr)","Current Account (USD)  (Apr)","","-6.78B","1"
"Brazil","20150526 13:30:00","Foreign direct investment (USD)  (Apr)","Foreign direct investment (USD)  (Apr)","","4.30B","1"
"United States","20150526 13:45:00","Services PMI  (May)","Services PMI  (May)","","56.8","2"
"United States","20150526 14:00:00","CB Consumer Confidence  (May)","CB Consumer Confidence  (May)","","94.9","3"
"United States","20150526 14:00:00","New Home Sales (MoM)  (Apr)","New Home Sales (MoM)  (Apr)","","5.0%","2"
"United States","20150526 14:00:00","New Home Sales  (Apr)","New Home Sales  (Apr)","","510K","3"
"United States","20150526 14:00:00","Richmond Manufacturing Index  (May)","Richmond Manufacturing Index  (May)","","0","1"
"United States","20150526 14:00:00","Richmond Manufacturing Shipments  (May)","Richmond Manufacturing Shipments  (May)","","","1"
"United States","20150526 14:00:00","Richmond Services Index  (May)","Richmond Services Index  (May)","","","1"
"United States","20150526 14:30:00","Dallas Fed Mfg Business Index  (May)","Dallas Fed Mfg Business Index  (May)","","-11.5","1"
"United States","20150526 15:30:00","3-Month Bill Auction","3-Month Bill Auction","","","1"
"United States","20150526 15:30:00","6-Month Bill Auction","6-Month Bill Auction","","","1"
"United States","20150526 16:30:00","FOMC Member Stanley Fischer Speaks","FOMC Member Stanley Fischer Speaks","","","2"
"United States","20150526 17:00:00","2-Year Note Auction","2-Year Note Auction","","","1"
"Japan","20150526 23:50:00","Monetary Policy Meeting Minutes","Monetary Policy Meeting Minutes","","","2"
"Australia","20150526 00:45:00","RBA Assist Gov Lowe Speaks","RBA Assist Gov Lowe Speaks","","","2"
"Australia","20150526 01:30:00","Construction Work Done (QoQ)  (Q1)","Construction Work Done (QoQ)  (Q1)","","-1.5%","2"
