"country","date","name","actual","consensus","previous","volatility"
"Brazil","20160907 00:00:00","Independence Day","","","","0"
"United States","20160907 01:15:00","FOMC Member Williams speech","","","","1"
"Australia","20160907 01:30:00","Gross Domestic Product (YoY)","","","","2"
"Australia","20160907 01:30:00","Gross Domestic Product (QoQ)","","","","2"
"Japan","20160907 05:00:00","Leading Economic Index","","","","1"
"Japan","20160907 05:00:00","Coincident Index","","","","1"
"Germany","20160907 06:00:00","Industrial Production n.s.a. w.d.a. (YoY)","","","","2"
"Germany","20160907 06:00:00","Industrial Production s.a. (MoM)","","","","1"
" EUR"","20160907 06:45:00",""Imports","","","","France"
"France","20160907 06:45:00","Trade Balance EUR","","","","1"
" EUR"","20160907 06:45:00",""Exports","","","","France"
"France","20160907 06:45:00","Current Account","","","","1"
"Switzerland","20160907 07:00:00","Foreign Currency Reserves","","","","1"
"United Kingdom","20160907 07:30:00","Halifax House Prices (3m/YoY)","","","","1"
"United Kingdom","20160907 07:30:00","Halifax House Prices (MoM)","","","","1"
"United Kingdom","20160907 08:30:00","Manufacturing Production (YoY)","","","","2"
"United Kingdom","20160907 08:30:00","Industrial Production (MoM)","","","","1"
"United Kingdom","20160907 08:30:00","Manufacturing Production (MoM)","","","","1"
"United Kingdom","20160907 08:30:00","Industrial Production (YoY)","","","","2"
"Germany","20160907 09:00:00","10-y Bond Auction","","","","2"
"United Kingdom","20160907 09:00:00","Inflation Report Hearings","","","","3"
"European Monetary Union","20160907 09:00:00","Inflation Report Hearings","","","","2"
"United Kingdom","20160907 09:15:00","MPC Member Cunliffe Speech","","","","1"
"United States","20160907 11:00:00","MBA Mortgage Applications","","","","2"
"United States","20160907 12:55:00","Redbook index (YoY)","","","","1"
"United States","20160907 12:55:00","Redbook index (MoM)","","","","1"
"United States","20160907 14:00:00","JOLTS Job Openings","","","","1"
"United Kingdom","20160907 14:00:00","NIESR GDP Estimate (3M)","","","","2"
"Canada","20160907 14:00:00","BoC Interest Rate Decision","","","","3"
"Canada","20160907 14:00:00","BOC Rate Statement","","","","3"
"Canada","20160907 14:00:00","Ivey Purchasing Managers Index","","","","1"
"Canada","20160907 14:00:00","Ivey Purchasing Managers Index s.a","","","","1"
"United States","20160907 18:00:00","Fed's Beige Book","","","","2"
"United States","20160907 20:30:00","API Weekly Crude Oil Stock","","","","1"
"Australia","20160907 22:55:00","RBA Deputy Governor Lowe Speech","","","","2"
"United Kingdom","20160907 23:01:00","RICS Housing Price Balance","","","","2"
"Japan","20160907 23:50:00","Bank lending (YoY)","","","","1"
"Japan","20160907 23:50:00","Gross Domestic Product Deflator (YoY)","","","","1"
"Japan","20160907 23:50:00","Gross Domestic Product Annualized","","","","1"
"Japan","20160907 23:50:00","Gross Domestic Product (QoQ)","","","","1"
"Japan","20160907 23:50:00","Foreign bond investment","","","","2"
"Japan","20160907 23:50:00","Foreign investment in Japan stocks","","","","2"
"Japan","20160907 23:50:00","Current Account n.s.a.","","","","1"
"Japan","20160907 23:50:00","Trade Balance - BOP Basis","","","","1"
