"country","date","name","actual","consensus","previous","volatility"
"Australia","20150721 01:30:00","RBA Meeting's Minutes","","","","3"
"China","20150721 02:00:00","CB Leading Economic Index","","","","1"
"Switzerland","20150721 08:00:00","Trade Balance","","","","1"
"Switzerland","20150721 08:00:00","Exports (MoM)","","","","1"
"Switzerland","20150721 08:00:00","Imports (MoM)","","","","1"
"United Kingdom","20150721 08:30:00","Public Sector Net Borrowing","","","","2"
"Greece","20150721 09:00:00","Current Account (YoY)","","","","1"
"Portugal","20150721 09:00:00","Global Trade Balance","","","","1"
"Portugal","20150721 09:00:00","Current Account Balance","","","","1"
"Portugal","20150721 09:00:00","Consumer Price Index (YoY)","","","","1"
"Portugal","20150721 09:00:00","Consumer Price Index (MoM)","","","","1"
"United States","20150721 12:55:00","Redbook index (YoY)","","","","1"
"United States","20150721 12:55:00","Redbook index (MoM)","","","","1"
"United States","20150721 15:30:00","52-Week Bill auction","","","","1"
"United States","20150721 15:30:00","4-Week Bill Auction","","","","1"
