"country","date","name","actual","consensus","previous","volatility"
"China","20170811 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20170811 02:00:00","New Loans","","","","1"
"China","20170811 02:00:00","FDI - Foreign Direct Investment (YTD) (YoY)","","","","2"
"Germany","20170811 06:00:00","Consumer Price Index (YoY)","","","","1"
"Germany","20170811 06:00:00","Consumer Price Index (MoM)","","","","1"
"Germany","20170811 06:00:00","Harmonised Index of Consumer Prices (YoY)","","","","1"
"Germany","20170811 06:00:00","Harmonised Index of Consumer Prices (MoM)","","","","1"
"France","20170811 06:45:00","Consumer Price Index (EU norm) (YoY)","","","","2"
"France","20170811 06:45:00","Consumer Price Index (EU norm) (MoM)","","","","1"
"France","20170811 06:45:00","Inflation ex-tobacco (MoM)","","","","1"
"France","20170811 06:45:00","Nonfarm Payrolls (QoQ)","","","","1"
"Spain","20170811 07:00:00","Consumer Price Index (YoY)","","","","1"
"Spain","20170811 07:00:00","HICP (YoY)","","","","1"
"Spain","20170811 07:00:00","Consumer Price Index (MoM)","","","","1"
"Spain","20170811 07:00:00","HICP (MoM)","","","","1"
"Italy","20170811 08:00:00","Consumer Price Index (YoY)","","","","1"
"Italy","20170811 08:00:00","Consumer Price Index (MoM)","","","","1"
"Italy","20170811 08:00:00","Consumer Price Index (EU Norm) (MoM)","","","","1"
"Italy","20170811 08:00:00","Consumer Price Index (EU Norm) (YoY)","","","","1"
"India","20170811 11:00:00","Trade Deficit Government","","","","1"
"India","20170811 11:30:00","Manufacturing Output","","","","1"
"India","20170811 11:30:00","Industrial Output","","","","1"
"India","20170811 11:30:00","Cumulative Industrial Output","","","","1"
" USD"","20170811 11:30:00",""FX Reserves","","","","India"
"United States","20170811 12:30:00","Consumer Price Index (MoM)","","","","2"
"United States","20170811 12:30:00","Consumer Price Index n.s.a (MoM)","","","","2"
"United States","20170811 12:30:00","Consumer Price Index Core s.a","","","","2"
"United States","20170811 12:30:00","Consumer Price Index Ex Food & Energy (MoM)","","","","2"
"United States","20170811 12:30:00","Consumer Price Index Ex Food & Energy (YoY)","","","","3"
"United States","20170811 12:30:00","Consumer Price Index (YoY)","","","","3"
"Mexico","20170811 13:00:00","Industrial Output (MoM)","","","","1"
"Mexico","20170811 13:00:00","Industrial Output (YoY)","","","","1"
"Russia","20170811 13:00:00","Foreign Trade","","","","1"
"United States","20170811 15:30:00","FOMC Member Kashkari Speech","","","","2"
"United States","20170811 17:00:00","Baker Hughes US Oil Rig Count","","","","2"
"Mexico","20170811 18:00:00","Central Bank Interest Rate","","","","1"
"United States","20170811 19:30:00","CFTC Oil NC net positions","","","","1"
"United States","20170811 19:30:00","CFTC Gold NC net positions","","","","1"
"United States","20170811 19:30:00","CFTC USD NC net positions","","","","1"
"United Kingdom","20170811 19:30:00","CFTC GBP NC net positions","","","","1"
"Japan","20170811 19:30:00","CFTC JPY NC net positions","","","","1"
"European Monetary Union","20170811 19:30:00","CFTC EUR NC net positions","","","","1"
"Australia","20170811 19:30:00","CFTC AUD NC net positions","","","","1"
