"country","date","name","actual","consensus","previous","volatility"
"Australia","20160817 00:30:00","Westpac Leading Index (MoM)","","","","1"
"Australia","20160817 01:30:00","Wage Price Index (QoQ)","","","","1"
"Australia","20160817 01:30:00","Wage Price Index (YoY)","","","","1"
"United Kingdom","20160817 08:30:00","Claimant Count Rate","","","","1"
"United Kingdom","20160817 08:30:00","ILO Unemployment Rate (3M)","","","","1"
"United Kingdom","20160817 08:30:00","Average Earnings including Bonus (3Mo/Yr)","","","","1"
"United Kingdom","20160817 08:30:00","Average Earnings excluding Bonus (3Mo/Yr)","","","","1"
"United Kingdom","20160817 08:30:00","Claimant Count Change","","","","1"
"Switzerland","20160817 09:00:00","ZEW Survey - Expectations","","","","2"
"United States","20160817 11:00:00","MBA Mortgage Applications","","","","1"
"India","20160817 11:30:00","M3 Money Supply","","","","1"
"Russia","20160817 13:00:00","Unemployment Rate","","","","1"
"United States","20160817 14:30:00","EIA Crude Oil Stocks change","","","","1"
"United States","20160817 17:00:00","Fed's Bullard speech","","","","1"
"United States","20160817 18:00:00","FOMC Minutes","","","","3"
"Russia","20160817 18:00:00","Producer Price Index (MoM)","","","","1"
"Russia","20160817 18:00:00","Producer Price Index (YoY)","","","","1"
"Japan","20160817 23:50:00","Merchandise Trade Balance Total","","","","2"
"Japan","20160817 23:50:00","Imports (YoY)","","","","2"
"Japan","20160817 23:50:00","Exports (YoY)","","","","2"
"Japan","20160817 23:50:00","Adjusted Merchandise Trade Balance","","","","2"
"Japan","20160817 23:50:00","Foreign bond investment","","","","2"
"Japan","20160817 23:50:00","Foreign investment in Japan stocks","","","","2"
