"country","date","name","actual","consensus","previous","volatility"
"Australia","20170306 00:00:00","TD Securities Inflation (MoM)","","","","2"
"Australia","20170306 00:00:00","TD Securities Inflation (YoY)","","","","2"
"Australia","20170306 00:30:00","ANZ Job Advertisements","","","","1"
"Australia","20170306 00:30:00","Retail Sales s.a. (MoM)","","","","2"
"China","20170306 02:00:00","PBoC Interest Rate Decision","","","","3"
"Spain","20170306 09:00:00","House Price Index (QoQ)","","","","1"
"European Monetary Union","20170306 09:30:00","Sentix Investor Confidence","","","","1"
"Italy","20170306 10:00:00","Wage Inflation (YoY)","","","","1"
"Italy","20170306 10:00:00","Wage Inflation (MoM)","","","","1"
"Greece","20170306 10:00:00","Gross Domestic Product n.s.a (YoY)","","","","1"
"United Kingdom","20170306 11:30:00","MPC Member Hogg speech","","","","2"
"Mexico","20170306 14:00:00","Consumer Confidence","","","","1"
"Mexico","20170306 14:00:00","Consumer Confidence s.a","","","","1"
"United States","20170306 15:00:00","Factory Orders (MoM)","","","","2"
"United States","20170306 16:30:00","3-Month Bill Auction","","","","1"
"United States","20170306 16:30:00","6-Month Bill Auction","","","","1"
"New Zealand","20170306 18:00:00","RBNZ Governor Wheeler Speech","","","","1"
"United States","20170306 20:00:00","FOMC Member Kashkari Speech","","","","1"
"Australia","20170306 22:30:00","AiG Performance of Construction Index","","","","2"
