"country","date","name","actual","consensus","previous","volatility"
"China","20161012 00:00:00","FDI - Foreign Direct Investment (YTD) (YoY)","","","","2"
"Brazil","20161012 00:00:00",""Lady of Aparecida "","","","","0"
"Mexico","20161012 00:00:00",""Columbus Day "","","","","0"
"Spain","20161012 00:00:00","Spanish National Day","","","","0"
"China","20161012 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20161012 02:00:00","New Loans","","","","1"
"Germany","20161012 06:00:00","Wholesale Price Index (YoY)","","","","2"
"Germany","20161012 06:00:00","Wholesale Price Index (MoM)","","","","2"
"Japan","20161012 06:00:00","Machine Tool Orders (YoY)","","","","1"
"France","20161012 06:45:00","Inflation ex-tobacco (MoM)","","","","1"
"France","20161012 06:45:00","Consumer Price Index (EU norm) final (MoM)","","","","1"
"France","20161012 06:45:00","Consumer Price Index (EU norm) final (YoY)","","","","1"
"Switzerland","20161012 07:30:00","SNB Gov Board Member Zurbrugg Speech","","","","1"
"Portugal","20161012 09:00:00","Consumer Price Index (MoM)","","","","1"
"Portugal","20161012 09:00:00","Consumer Price Index (YoY)","","","","1"
"European Monetary Union","20161012 09:00:00","Industrial Production s.a. (MoM)","","","","2"
"European Monetary Union","20161012 09:00:00","Industrial Production w.d.a. (YoY)","","","","2"
"Switzerland","20161012 09:00:00","ZEW Survey - Expectations","","","","2"
"United States","20161012 11:00:00","MBA Mortgage Applications","","","","1"
"Mexico","20161012 13:00:00","Industrial Output (MoM)","","","","1"
"Mexico","20161012 13:00:00","Industrial Output (YoY)","","","","1"
"Russia","20161012 13:00:00","Foreign Trade","","","","1"
"United States","20161012 14:00:00","JOLTS Job Openings","","","","1"
"United States","20161012 17:00:00","5-Year Note Auction","","","","1"
"United States","20161012 17:00:00","3-Year Note Auction","","","","1"
"United States","20161012 17:00:00","10-Year Note Auction","","","","2"
"United States","20161012 18:00:00","FOMC Minutes","","","","3"
"United States","20161012 20:30:00","API Weekly Crude Oil Stocks","","","","1"
"New Zealand","20161012 22:30:00","Business NZ PMI","","","","2"
"New Zealand","20161012 22:45:00","Food Price Index (MoM)","","","","1"
"United Kingdom","20161012 23:01:00","RICS Housing Price Balance","","","","2"
"Japan","20161012 23:50:00","Bank lending (YoY)","","","","1"
