"country","date","name","actual","consensus","previous","volatility"
"Australia","20120725 00:00:00","Conference Board Australia Leading Index","0.400  %","","-1.400  %","2"
"Australia","20120725 01:30:00","Consumer Price Index (QoQ)","","0.600  %","0.100  %","2"
"Australia","20120725 01:30:00","Consumer Price Index (YoY)","","1.300  %","1.600  %","3"
"Italy","20120725 08:00:00","Consumer Confidence",""," 85.000 "," 85.300 ","1"
"Germany","20120725 08:00:00","IFO - Business Climate",""," 104.700 "," 105.300 ","2"
"Germany","20120725 08:00:00","IFO - Current Assessment",""," 113.000 "," 113.900 ","2"
"Germany","20120725 08:00:00","IFO - Expectations",""," 96.800 "," 97.300 ","2"
"United Kingdom","20120725 08:30:00","Gross Domestic Product (QoQ)","","-0.200  %","-0.300  %","2"
"United Kingdom","20120725 08:30:00","Gross Domestic Product (YoY)","","-0.300  %","-0.200  %","2"
"United Kingdom","20120725 08:30:00","Index of Services (3M/3M)","","0.300  %","0.000  %","1"
"United Kingdom","20120725 10:00:00","CBI Industrial Trends Survey - Orders (MoM)","","-12.000  %","-11.000  %","1"
"United States","20120725 11:00:00","MBA Mortgage Applications","","","16.900  %","1"
"Turkey","20120725 11:30:00","Capacity Utilization","","","74.600  %","1"
"India","20120725 11:30:00","M3 Money Supply","","","13.200  %","1"
"Turkey","20120725 11:30:00","Manufacturing Confidence","",""," 108.100 ","1"
"Belgium","20120725 13:00:00","Leading Indicator","",""," -13.200 ","1"
"United States","20120725 14:00:00","New Home Sales (MoM)",""," 0.370 "," 0.369 ","2"
"United States","20120725 14:00:00","New Home Sales Change (MoM)","","0.800  %","7.600  %","1"
"United States","20120725 14:30:00","EIA Crude Oil Stocks change","",""," -0.809 ","1"
"New Zealand","20120725 21:00:00","RBNZ Interest Rate Decision","","2.500  %","2.500  %","3"
"Korea, Republic of","20120725 23:00:00","Gross Domestic Product Growth ","","","0.900  %","1"
"Korea, Republic of","20120725 23:00:00","Gross Domestic Product Growth (YoY)","","","2.800  %","1"
"Japan","20120725 23:50:00","Corporate Service Price (YoY)","","0.000  %","0.100  %","1"
