"country","date","name","actual","consensus","previous","volatility"
"India","20170626 00:00:00",""Idul Fitr "","","","","0"
"Germany","20170626 08:00:00","IFO - Expectations","","","","2"
"Germany","20170626 08:00:00","IFO - Business Climate","","","","2"
"Germany","20170626 08:00:00","IFO - Current Assessment","","","","2"
"United Kingdom","20170626 08:30:00","BBA Mortgage Approvals","","","","1"
"Germany","20170626 10:00:00","German Buba Monthly Report","","","","1"
"United States","20170626 12:30:00",""Chicago Fed National Activity Index "","","","","2"
"United States","20170626 12:30:00","Durable Goods Orders","","","","3"
"United States","20170626 12:30:00","Durable Goods Orders ex Transportation","","","","3"
"Mexico","20170626 13:00:00","Jobless Rate s.a","","","","1"
"Mexico","20170626 13:00:00","Jobless Rate","","","","1"
"United States","20170626 14:00:00","Dallas Fed Manufacturing Business Index","","","","2"
"United States","20170626 15:30:00","3-Month Bill Auction","","","","1"
"United States","20170626 15:30:00","6-Month Bill Auction","","","","1"
"United States","20170626 17:00:00","2-Year Note Auction","","","","1"
"European Monetary Union","20170626 17:30:00","ECB President Draghi's Speech","","","","3"
"New Zealand","20170626 21:45:00","Trade Balance (MoM)","","","","2"
"New Zealand","20170626 21:45:00","Exports","","","","2"
"New Zealand","20170626 21:45:00","Trade Balance (YoY)","","","","2"
"New Zealand","20170626 21:45:00","Imports","","","","2"
