"country","date","name","actual","consensus","previous","volatility"
"China","20140716 02:00:00","Gross Domestic Product (YoY)","","7.400  %","7.400  %","2"
"China","20140716 02:00:00","Gross Domestic Product (QoQ)","","1.800  %","1.400  %","2"
"China","20140716 02:00:00","Industrial Production (YoY)","","9.000  %","8.800  %","2"
"China","20140716 02:00:00","Retail Sales (YoY)","","12.400  %","12.500  %","2"
"China","20140716 02:00:00","Urban investment (YTD) (YoY)","","17.200  %","17.200  %","2"
"Japan","20140716 05:00:00","BoJ Monthly Economic Survey","","","","2"
"United Kingdom","20140716 08:30:00","Claimant Count Change",""," -27.000 "," -27.400 ","2"
"United Kingdom","20140716 08:30:00","Average Earnings excluding Bonus (3Mo/Yr)","","0.800  %","0.900  %","2"
"United Kingdom","20140716 08:30:00","Average Earnings including Bonus (3Mo/Yr)","","0.500  %","0.700  %","2"
"United Kingdom","20140716 08:30:00","Claimant Count Rate","","","3.200  %","2"
"United Kingdom","20140716 08:30:00","ILO Unemployment Rate (3M)","","6.500  %","6.600  %","2"
"Switzerland","20140716 09:00:00","ZEW Survey - Expectations",""," 5.000 "," 4.800 ","2"
"Poland","20140716 12:00:00","Corporate Sector Wages","","","4.800  %","1"
"Poland","20140716 12:00:00","Net Inflation","","","0.800  %","1"
"Brazil","20140716 12:00:00","Retail Sales (MoM)","","","-0.400  %","1"
"Canada","20140716 12:30:00","Manufacturing Shipments (MoM)","","1.000  %","-0.100  %","1"
"United States","20140716 12:30:00","Producer Price Index (YoY)","","1.900  %","2.000  %","2"
"United States","20140716 12:30:00","Producer Price Index (MoM)","","0.200  %","-0.200  %","1"
"United States","20140716 12:30:00","Producer Price Index ex Food & Energy (MoM)","","0.200  %","-0.100  %","1"
"United States","20140716 12:30:00","Producer Price Index ex Food & Energy (YoY)","","1.700  %","2.000  %","1"
"United States","20140716 13:00:00","Total Net TIC Flows","","","$ 136.800 ","2"
"United States","20140716 13:00:00","Net Long-Term TIC Flows","","$ 27.400 ","$ -24.200 ","2"
"United States","20140716 13:15:00","Industrial Production (MoM)","","0.400  %","0.600  %","2"
"United States","20140716 13:15:00","Capacity Utilization","","79.300  %","79.100  %","2"
"Canada","20140716 14:00:00","BoC Interest Rate Decision","","1.000  %","1.000  %","3"
"Canada","20140716 14:00:00","BOC Rate Statement","","","","3"
"United States","20140716 14:00:00","Fed's Yellen testifies","","","","3"
"United States","20140716 14:00:00","NAHB Housing Market Index",""," 50.000 "," 49.000 ","2"
"Canada","20140716 14:30:00","Bank of Canada Monetary Policy Report","","","","3"
"United States","20140716 14:30:00","EIA Crude Oil Stocks change","",""," -2.370 ","1"
"United States","20140716 18:00:00","Fed's Beige Book","","","","2"
"South Korea","20140716 21:00:00","Producer Price Index Growth","","","0.000  %","1"
"South Korea","20140716 21:00:00","Producer Price Index Growth (YoY)","","","0.000  %","1"
"Japan","20140716 23:50:00","Foreign bond investment","","","¥ -287.100 ","2"
"Japan","20140716 23:50:00","Foreign investment in Japan stocks","","","¥ 330.900 ","1"
