"country","date","name","actual","consensus","previous","volatility"
"Australia","20120411 00:30:00","Westpac Consumer Confidence","-1.600  %","","-5.000  %","2"
"Australia","20120411 01:30:00","Home Loans","-2.500  %","-3.500  %","-1.100  %","2"
"Australia","20120411 01:30:00","Investment Lending for Homes","4.400  %","","-7.100  %","1"
"Germany","20120411 06:00:00","Wholesale Price Index (MoM)","0.900  %","0.800  %","1.000  %","1"
"Germany","20120411 06:00:00","Wholesale Price Index (YoY)","2.200  %","2.100  %","2.600  %","1"
"Russia","20120411 06:10:00","Foreign Trade","$ 19.800 B","","","1"
"Hungary","20120411 07:00:00","Consumer Price Index (YoY)","5.500  %","","5.900  %","1"
"Hungary","20120411 07:00:00","Core Consumer Price Index (YoY)","5.000  %","","5.400  %","1"
"Turkey","20120411 07:00:00","Current Account Balance","$ -4.220 B","","$ -6.000 B","1"
"Slovakia","20120411 07:00:00","Industrial Output (YoY)","8.400  %","","2.100  %","1"
"Spain","20120411 07:00:00","Industrial Output Cal Adjusted (YoY)","-5.100  %","","-4.300  %","1"
"Denmark","20120411 07:00:00","Industrial Production (MoM)","-1.000  %","","1.800  %","1"
"Norway","20120411 08:00:00","Manufacturing Output","-0.700  %","","1.100  %","1"
"South Africa","20120411 11:00:00","Manufacturing Production Index (YoY)","4.100  %","","2.400  %","1"
"United States","20120411 11:00:00","MBA Mortgage Applications","-2.400  %","","4.800  %","1"
"Canada","20120411 12:15:00","Housing Starts s.a (YoY)"," 215.600 K"," 200.000 K"," 205.300 K","2"
"United States","20120411 12:20:00","Fed's Lockhart speech","","","","1"
"United States","20120411 12:30:00","Import Price Index (MoM)","1.300  %","0.800  %","-0.100  %","1"
"United States","20120411 12:30:00","Import Price Index (YoY)","3.400  %","3.500  %","5.500  %","1"
"Mexico","20120411 13:00:00","Industrial Output (MoM)","-1.700  %","","0.800  %","1"
"Mexico","20120411 13:00:00","Industrial Output (YoY)","","","4.200  %","1"
"United States","20120411 14:30:00","EIA Crude Oil Stocks change",""," 2.125 "," 9.009 ","1"
"United States","20120411 18:00:00","Fed's Beige Book","","","","2"
"United States","20120411 18:00:00","Monthly Budget Statement",""," -196.000 "," -232.000 ","2"
"United States","20120411 21:00:00","Fed's Bullard speech","","","","1"
"New Zealand","20120411 22:30:00","Business NZ PMI","",""," 57.700 ","2"
"New Zealand","20120411 22:45:00","Electronic Card Retail Sales  (MoM)",""," 0.500 "," -0.700 ","2"
"New Zealand","20120411 22:45:00","Electronic Card Retail Sales (YoY)","","4.300  %","8.200  %","2"
"South Africa","20120411 23:00:00","Unemployment Rate (%)","",""," 25.000 ","1"
"Japan","20120411 23:50:00","Domestic Corporate Goods Price Index (MoM)","","0.300  %","0.200  %","1"
"Japan","20120411 23:50:00","Domestic Corporate Goods Price Index (YoY)","","0.300  %","0.600  %","1"
"Japan","20120411 23:50:00","Money Supply M2+CD (YoY)","","2.800  %","2.900  %","1"
