"country","date","name","actual","consensus","previous","volatility"
"Japan","20160219 03:30:00","All Industry Activity Index (MoM)","","","","2"
"Germany","20160219 07:00:00","Producer Price Index (MoM)","","","","2"
"Germany","20160219 07:00:00","Producer Price Index (YoY)","","","","2"
"United Kingdom","20160219 09:30:00","Retail Sales ex-Fuel (MoM)","","","","1"
"United Kingdom","20160219 09:30:00","Retail Sales ex-Fuel (YoY)","","","","1"
"United Kingdom","20160219 09:30:00","Retail Sales (YoY)","","","","1"
"United Kingdom","20160219 09:30:00","Retail Sales (MoM)","","","","1"
"United Kingdom","20160219 09:30:00","Public Sector Net Borrowing","","","","2"
"Greece","20160219 10:00:00","Current Account (YoY)","","","","1"
"India","20160219 11:30:00","Bank Loan Growth","","","","1"
" USD"","20160219 11:30:00",""FX Reserves","","","","India"
"European Monetary Union","20160219 12:00:00","European Council meeting","","","","2"
"United States","20160219 13:00:00","FOMC Member Mester speech","","","","1"
"United States","20160219 13:30:00","Consumer Price Index Core s.a","","","","1"
"United States","20160219 13:30:00","Consumer Price Index n.s.a (MoM)","","","","1"
"United States","20160219 13:30:00","Consumer Price Index (MoM)","","","","2"
"United States","20160219 13:30:00","Consumer Price Index Ex Food & Energy (MoM)","","","","2"
"United States","20160219 13:30:00","Consumer Price Index Ex Food & Energy (YoY)","","","","3"
"United States","20160219 13:30:00","Consumer Price Index (YoY)","","","","3"
"Canada","20160219 13:30:00","Retail Sales ex Autos (MoM)","","","","1"
"Canada","20160219 13:30:00","Retail Sales (MoM)","","","","2"
"Canada","20160219 13:30:00","Consumer Price Index - Core (MoM)","","","","1"
"Canada","20160219 13:30:00","Consumer Price Index (YoY)","","","","3"
"Canada","20160219 13:30:00","Bank of Canada Consumer Price Index Core (YoY)","","","","3"
"Canada","20160219 13:30:00","Bank of Canada Consumer Price Index Core (MoM)","","","","2"
"Canada","20160219 13:30:00","Consumer Price Index (MoM)","","","","2"
"United Kingdom","20160219 14:30:00","CB Leading Economic Index","","","","1"
"European Monetary Union","20160219 15:00:00","Consumer Confidence","","","","1"
"United States","20160219 18:00:00","Baker Hughes US Oil Rig Count","","","","2"
