"country","date","name","actual","consensus","previous","volatility"
"China","20130110 00:00:00","Trade Balance",""," 19.700 "," 19.600 ","2"
"United Kingdom","20130110 12:00:00","BoE Interest Rate Decision","","0.500  %","0.500  %","3"
"United Kingdom","20130110 12:00:00","BoE Asset Purchase Facility","","£ 375.000 ","£ 375.000 ","3"
"European Monetary Union","20130110 12:45:00","ECB Interest Rate Decision","","0.750  %","0.750  %","3"
"Canada","20130110 13:30:00","Building Permits (MoM)","","-7.600  %","15.000  %","1"
"European Monetary Union","20130110 13:30:00","ECB Monetary policy statement and press conference","","","","3"
"United States","20130110 13:30:00","Initial Jobless Claims",""," 365.000 "," 372.000 ","1"
"United States","20130110 13:30:00","Continuing Jobless Claims",""," 3.230 "," 3.245 ","1"
"Canada","20130110 13:30:00","New Housing Price Index (YoY)","","","2.400  %","2"
"Canada","20130110 13:30:00","New Housing Price Index (MoM)","","0.200  %","0.200  %","1"
"United States","20130110 15:00:00","Wholesale Inventories","","0.300  %","0.600  %","1"
"United States","20130110 15:30:00","EIA Natural Gas Storage change","",""," -135.000 ","1"
"United States","20130110 18:00:00","30-Year Bond Auction","","","2.917  %","1"
"United States","20130110 18:10:00","Fed's George Speech","","","","1"
"United States","20130110 19:00:00","Fed's Bullard speech","","","","1"
"Canada","20130110 21:00:00","BoC Senior Deputy Governor Tiff Macklem Speech ","","","","1"
"Japan","20130110 23:50:00","Bank lending (YoY)","","","1.000  %","1"
"Japan","20130110 23:50:00","Trade Balance - BOP Basis","","","¥ -450.300 ","2"
"Japan","20130110 23:50:00","Current Account n.s.a.","","¥ -3.500 ","¥ 376.900 ","1"
