"country","date","name","actual","consensus","previous","volatility"
"Australia","20170921 01:30:00","RBA Bulletin","","","","2"
"Japan","20170921 02:00:00",""BoJ Monetary Policy Statement "","","","","3"
"Japan","20170921 02:00:00","BoJ Interest Rate Decision","","","","3"
"Japan","20170921 04:30:00","All Industry Activity Index (MoM)","","","","2"
"Australia","20170921 05:10:00","RBA's Governor Philip Lowe Speech","","","","3"
"Switzerland","20170921 05:45:00","SECO Economic Forecasts","","","","1"
"Switzerland","20170921 06:00:00","Trade Balance","","","","1"
"Switzerland","20170921 06:00:00","Exports (MoM)","","","","1"
"Switzerland","20170921 06:00:00","Imports (MoM)","","","","1"
"Japan","20170921 06:30:00","BoJ Press Conference","","","","3"
"Japan","20170921 06:30:00","Bank of Japan Governor Kuroda Speech","","","","3"
"European Monetary Union","20170921 08:00:00","Economic Bulletin","","","","2"
"United Kingdom","20170921 08:30:00","BBA Mortgage Approvals","","","","1"
"United Kingdom","20170921 08:30:00","Public Sector Net Borrowing","","","","2"
"Spain","20170921 09:00:00","3-y Bond Auction","","","","1"
"Spain","20170921 09:00:00","5-y Bond Auction","","","","1"
"Spain","20170921 09:30:00","10-y Obligaciones Auction","","","","1"
"European Monetary Union","20170921 09:30:00","ECB's Praet Speech","","","","2"
"Brazil","20170921 12:00:00","Mid-month Inflation","","","","1"
"United States","20170921 12:30:00","Continuing Jobless Claims","","","","2"
"United States","20170921 12:30:00","Initial Jobless Claims","","","","2"
"United States","20170921 12:30:00","Philadelphia Fed Manufacturing Survey","","","","2"
"Canada","20170921 12:30:00","Wholesale Sales (MoM)","","","","1"
"United States","20170921 13:00:00","Housing Price Index (MoM)","","","","2"
"Mexico","20170921 13:00:00","Retail Sales (MoM)","","","","1"
"Mexico","20170921 13:00:00","Retail Sales (YoY)","","","","1"
"Russia","20170921 13:00:00","Central Bank Reserves $","","","","1"
"European Monetary Union","20170921 13:30:00","ECB President Draghi's Speech","","","","3"
"European Monetary Union","20170921 14:00:00","Consumer Confidence","","","","1"
"United States","20170921 14:30:00","EIA Natural Gas Storage change","","","","1"
"Japan","20170921 23:50:00","Foreign investment in Japan stocks","","","","2"
"Japan","20170921 23:50:00","Foreign bond investment","","","","2"
