"country","date","name","actual","consensus","previous","volatility"
"Russia","20120203 05:00:00","Purchasing Manager Index Services","","","53.8","1"
"Ireland","20120203 07:00:00","Purchasing Maneger Index Services","","","48.4","1"
"Turkey","20120203 08:00:00","Consumer Price Index (MoM)","","","0.58%","1"
"Turkey","20120203 08:00:00","Consumer Price Index (YoY)","","","10.45%","1"
"Turkey","20120203 08:00:00","Producer Price Index (MoM)","","","1%","1"
"Turkey","20120203 08:00:00","Producer Price Index (YoY)","","","13.33%","1"
"Czech Republic","20120203 08:00:00","Retail Sales (YoY)","","","0.5%","1"
"Spain","20120203 08:13:00","Purchasing Manager Index Services","","","42.1","1"
"Italy","20120203 08:43:00","Purchasing Manager Index Services","","","44.5","1"
"Germany","20120203 08:53:00","Purchasing Manager Index Services","","54.5","54.5","1"
"European Monetary Union","20120203 08:58:00","Purchasing Manager Index Services","","50.5","50.5","1"
"Iceland","20120203 09:00:00","Trade Balance","","","14.6B","1"
"United Kingdom","20120203 09:28:00","Purchasing Manager Index Services","","53","54","1"
"European Monetary Union","20120203 10:00:00","Retail Sales (MoM)","","0.3%","-0.8%","2"
"European Monetary Union","20120203 10:00:00","Retail Sales (YoY)","","-1.3%","-2.5%","2"
"India","20120203 11:30:00","FX Reserves, USD","","","$293.257B","1"
"Canada","20120203 12:00:00","Unemployment Rate","","7.5%","7.5%","3"
"Canada","20120203 12:00:00","Net Change in Employment","","22.5K","17.5K","3"
"United States","20120203 13:30:00","Nonfarm Payrolls","","150K","200K","3"
"United States","20120203 13:30:00","Average Hourly Earnings (MoM)","","0.2%","0.2%","2"
"United States","20120203 13:30:00","Average Hourly Earnings (YoY)","","2.0%","2.1%","2"
"United States","20120203 13:30:00","Average Weekly Hours","","34.4","34.4","2"
"United States","20120203 13:30:00","Unemployment Rate","","8.5%","8.5%","3"
"Mexico","20120203 14:00:00","Consumer Confidence","","","90.8","1"
"Mexico","20120203 14:00:00","Consumer Confidence s.a","","","90.9","1"
"United States","20120203 15:00:00","Factory Orders (MoM)","","1.2%","1.8%","1"
"United States","20120203 15:00:00","ISM Non-Manufacturing","","53.3","52.6","2"
