"country","date","name","actual","consensus","previous","volatility"
"Australia","20130211 00:30:00","Home Loans","-1.500  %","0.200  %","-0.700  %","2"
"Mexico","20130211 14:00:00","Industrial Output (MoM)","-2.100  %","","0.900  %","1"
"Mexico","20130211 14:00:00","Industrial Output (YoY)","-1.100  %","","2.800  %","1"
"Russia","20130211 14:18:00","Foreign Trade","$ 17.100 ","","$ 15.400 ","1"
"United States","20130211 16:30:00","6-Month Bill Auction","0.120  %","","0.110  %","1"
"United States","20130211 16:30:00","3-Month Bill Auction","0.085  %","","0.070  %","1"
"United States","20130211 18:00:00","FOMC Member Yellen Speech","","","","2"
"Canada","20130211 21:15:00","BoC Gov Council Member Lane Speech","","","","1"
"New Zealand","20130211 21:45:00","Electronic Card Retail Sales (YoY)","","4.300  %","3.600  %","2"
"New Zealand","20130211 21:45:00","Electronic Card Retail Sales  (MoM)","","0.300  %","0.300  %","2"
"Japan","20130211 23:50:00","Money Supply M2+CD (YoY)","","","2.600  %","1"
