"country","date","name","actual","consensus","previous","volatility"
"European Monetary Union","20171215 10:00:00","Trade Balance n.s.a.","","","","2"
"European Monetary Union","20171215 10:00:00","Trade Balance s.a.","","","","2"
" USD"","20171215 10:30:00",""FX Reserves","","","","India"
"India","20171215 11:00:00","Trade Deficit Government","","","","1"
"United Kingdom","20171215 12:00:00","BoE Quarterly Bulletin","","","","1"
"Russia","20171215 13:00:00","Industrial Output","","","","1"
"United Kingdom","20171215 13:15:00","MPC Member Haldane Speech","","","","2"
"United States","20171215 13:30:00","NY Empire State Manufacturing Index","","","","1"
"Canada","20171215 13:30:00","Manufacturing Shipments (MoM)","","","","1"
"United States","20171215 14:15:00","Industrial Production (MoM)","","","","2"
"United States","20171215 14:15:00","Capacity Utilization","","","","2"
"United States","20171215 18:00:00","Baker Hughes US Oil Rig Count","","","","2"
"United States","20171215 20:30:00","CFTC USD NC net positions","","","","1"
"United States","20171215 20:30:00","CFTC Gold NC net positions","","","","1"
"United States","20171215 20:30:00","CFTC Oil NC net positions","","","","1"
"United Kingdom","20171215 20:30:00","CFTC GBP NC net positions","","","","1"
"Japan","20171215 20:30:00","CFTC JPY NC net positions","","","","1"
"European Monetary Union","20171215 20:30:00","CFTC EUR NC net positions","","","","1"
"Australia","20171215 20:30:00","CFTC AUD NC net positions","","","","1"
"United States","20171215 21:00:00","Net Long-Term TIC Flows","","","","1"
"United States","20171215 21:00:00","Total Net TIC Flows","","","","1"
