##Numeric_Id	Symbol	Tick-Value
83469382		C2Z3		876
107992390		MTU3		1
84443462		RIU3		6.66866
132077126		RNU3RNZ3		1
132078662		SPU3SPZ3		1
111834950		RGU3		50
124320326		P2Z3		8.33583
121295174		SVZ3		33.3433
101407558		GZH4		1
119913030		MTZ3		1
127186246		2BV3		16.6716
79658310		SiZ3		1
119124294		R1X3		50
111841094		C4U3		220.8
124095302		2BU3		16.6716
107445830		SVU3		33.3433
96366662		GDZ3		3.33433
124314182		UPZ3		28.6
111831110		CBU3		72
118251078		O4U3		1
127514182		3BV3		16.6716
118252614		OXU3		1
110398022		4BU3		16.6716
111831878		UBU3		72
131759174		2BX3		16.6716
107993926		RNU3		1
131862342		DSV3		1
132531782		HYH4		1
132537158		SNH4		1
119911494		FSZ3		1
108083014		VBU3		1
132538694		GMH4		1
111832646		W3U3		65
119122758		RGX3		50
121294406		PTZ3		3.33433
131139398		O2Z3		1
88612934		LKU3		1
111838022		UPU3		27.3
127402054		W3F4		65
132539462		SPH4		1
111836486		R1U3		50
119123526		R2X3		50
119120454		W3X3		65
119917638		SPZ3		1
121295942		CUZ3		5
132540230		TTH4		1
119919942		UKZ3		1
107610182		MXM4		10
111837254		CPU3		27.3
115700038		SRM4		1
107444294		PDU3		3.33433
121301318		JPU3		3.3739
127730758		CBF4		74.4
118250310		O2U3		1
119918406		TTZ3		1
107445062		PTU3		3.33433
119912262		HYZ3		1
119800646		OVU3		1
108081478		TTU3		1
127403590		W5F4		65
88900166		GDU3		3.33433
101409350		GDH4		3.33433
125240134		P1Z3		3.33433
124318790		P4Z3		8.33583
119915334		RNZ3		1
116630854		P1V3		3.33433
124318022		C4Z3		220.8
119115846		CBX3		72
108078406		SGU3		1
115259718		CBV3		74.4
119582022		YAU3		33.3433
87185478		SRU3		1
119121990		W5X3		65
128059462		GDU4		3.33433
124314950		UBZ3		74.4
126432838		BRX3		3.33433
132543302		FSH4		1
107613254		GUU3		3.33433
121296710		EuZ3		1
115261254		CPV3		29.9
121293638		PDZ3		3.33433
107607622		RSU3		10
85905478		RIZ3		6.66866
124322374		MXU5		10
132077894		GMU3GMZ3		1
123664454		GDU3GDZ3		3.33433
121299782		CFU3		3.55647
120028998		1BV3		8.33583
131758406		3BX3		16.6716
119919174		TNZ3		1
124315718		QBU3		72
111833414		W4U3		65
121299014		GUZ3		3.33433
131137606		OXZ3		1
123555398		RIU3RIZ3		6.66866
119121222		W4X3		65
131966278		UBG4		67.2
107993158		NKU3		1
111840326		C3U3		220.8
78310214		SiU3		1
98058566		RIH4		6.66866
107990854		GMU3		1
132075590		LKU3LKZ3		1
119916102		SNZ3		1
111835718		R2U3		50
84584774		SiU4		1
111834182		W5U3		65
119914566		RTZ3		1
107610950		EuU3		1
132536390		SGH4		1
125348422		P5U3		8.33583
121300550		CFZ3		3.55647
127405126		R2F4		50
119916870		SGZ3		1
119116614		UBX3		72
107446598		CUU3		5
107996230		SRH4		1
57629510		RIM5		6.66866
122968646		UUU3		20.462
108079174		SNU3		1
107995462		SRZ3		1
121298246		EDZ3		3.33433
108084806		GZZ3		1
124096070		3BU3		16.6716
89002822		MPH4		25
124313414		CPZ3		28.6
87497798		MXZ3		10
