##Numeric_Id	Symbol	Tick-Value
107445830		SVU3		33.3436
119122758		RGX3		50
115266630		P2U3		8.3359
124320326		P2Z3		8.3359
132073286		VXX3		33.3436
124594246		SAH4		10.16
124321094		MXU4		10
115262022		UPV3		29.9
57629510		RIM5		6.66872
107613254		GUU3		3.33436
111834182		W5U3		65
108080710		TNU3		1
119118918		QBQ3		74.4
121292870		RoZ3		6.66872
79658822		SiM4		1
131136070		O4Z3		1
127402054		W3F4		65
107995462		SRZ3		1
125348422		P5U3		8.3359
131137606		OXZ3		1
124319558		P3U3		4.16795
121298246		EDZ3		3.33436
127622470		DSU3		1
121295174		SVZ3		33.3436
127404358		RGF4		50
107444294		PDU3		3.33436
106841926		UPQ3		28.6
107994694		RTU3		1
119913798		NKZ3		1
115700038		SRM4		1
121296710		EuZ3		1
131967046		QBX3		72
119914566		RTZ3		1
124322374		MXU5		10
132077894		GMU3GMZ3		1
111835718		R2U3		50
119118150		UPX3		26
131245638		OVU3OVZ3		1
124316486		C3Z3		220.8
118250310		O2U3		1
115260486		UBV3		74.4
111840326		C3U3		220.8
88900166		GDU3		3.33436
129210438		P5V3		8.3359
119800646		OVU3		1
122968646		UUU3		20.4705
107992390		MTU3		1
117694790		BRU3		3.33436
114609990		RRU3		3.56
107607622		RSU3		10
76299078		RIM4		6.66872
87497798		MXZ3		10
124314950		UBZ3		74.4
101409350		GDH4		3.33436
107611718		AUU3		3.33436
119124294		R1X3		50
130269766		BRZ3		3.33436
114610758		RRZ3		28.06
124096070		3BU3		16.6718
120028998		1BV3		8.3359
119910726		GMZ3		1
131139398		O2Z3		1
119117382		CPX3		26
128057926		GZU4		1
119121990		W5X3		65
107610950		EuU3		1
96366662		GDZ3		3.33436
108079942		SPU3		1
131244870		OXU3OXZ3		1
132076358		VBU3VBZ3		1
119582790		YAZ3		33.3436
119920710		VBZ3		1
131968582		P4H4		8.3359
131862342		DSV3		1
131136838		O6Z3		1
131242566		O2U3O2Z3		1
131138374		OVZ3		1
111831878		UBU3		72
126432838		BRX3		3.33436
108082246		UKU3		1
131969350		P2H4		8.3359
124318022		C4Z3		220.8
119913030		MTZ3		1
115259718		CBV3		74.4
124314182		UPZ3		28.6
121291334		RcZ3		6.66872
127514182		3BV3		16.6718
119115846		CBX3		72
118252614		OXU3		1
107996230		SRH4		1
120029766		BRV3		3.33436
108079174		SNU3		1
121294406		PTZ3		3.33436
127403590		W5F4		65
78310214		SiU3		1
124095302		2BU3		16.6718
130268998		1BZ3		8.3359
121300550		CFZ3		3.5725
119119686		WBQ3		74.4
128059462		GDU4		3.33436
85635142		MXU3		10
111833414		W4U3		65
119911494		FSZ3		1
123556166		SiU3SiZ3		1
107990086		FSU3		1
88612934		LKU3		1
111836486		R1U3		50
127186246		2BV3		16.6718
132074822		GZU3GZZ3		1
124593478		VXU3		33.3436
132077126		RNU3RNZ3		1
124312646		CBZ3		74.4
108084806		GZZ3		1
127402822		W4F4		65
79719750		MPU3		25
114611526		RRH4		51.93
87185478		SRU3		1
121301318		JPU3		3.3618
106840390		UBQ3		74.4
121289798		RSZ3		10
107446598		CUU3		5
84584774		SiU4		1
127733830		P3X3		4.16795
127405894		R1F4		50
132078662		SPU3SPZ3		1
131966278		UBG4		67.2
108081478		TTU3		1
127731526		UBF4		74.4
123447110		4BZ3		16.6718
107610182		MXM4		10
115697734		SAV3		10.16
131758406		3BX3		16.6718
127732294		QBV3		72
122969414		UUZ3		20.4705
79658310		SiZ3		1
111832646		W3U3		65
131243334		O4U3O4Z3		1
107989318		CHU3		1
121293638		PDZ3		3.33436
131759174		2BX3		16.6718
110398022		4BU3		16.6718
124317254		WBU3		72
119912262		HYZ3		1
107990854		GMU3		1
85905478		RIZ3		6.66872
121302086		JPZ3		3.3618
121297478		AUZ3		3.33436
111841094		C4U3		220.8
79658566		SiH4		1
106839622		CBQ3		74.4
131965510		CBG4		67.2
119919174		TNZ3		1
108083014		VBU3		1
124313414		CPZ3		28.6
119915334		RNZ3		1
98058566		RIH4		6.66872
121299014		GUZ3		3.33436
119919942		UKZ3		1
101407558		GZH4		1
108078406		SGU3		1
45187910		SiU5		1
83469894		C1Z3		876
111831110		CBU3		72
111837254		CPU3		27.3
115698502		GZM4		1
