##Numeric_Id	Symbol	Tick-Value
121292870		RoZ3		6.57112
119123526		R2X3		50
119582022		YAU3		32.8556
115262022		UPV3		29.9
98059334		RIH5		6.57112
115259718		CBV3		74.4
132535622		RNH4		1
79658310		SiZ3		1
79719750		MPU3		25
107993158		NKU3		1
57629510		RIM5		6.57112
124096070		3BU3		16.4278
119919174		TNZ3		1
107612486		EDU3		3.28556
88612934		LKU3		1
131966278		UBG4		67.2
131968582		P4H4		8.2139
133376326		JPH4		3.2846
127733062		WBV3		72
121294406		PTZ3		3.28556
123555398		RIU3RIZ3		6.57112
132543302		FSH4		1
107993926		RNU3		1
119121990		W5X3		65
131967814		WBX3		72
132077894		GMU3GMZ3		1
107606854		RIU4		6.57112
133370182		PTH4		3.28556
121292102		RoU3		6.57112
133370950		SVH4		32.8556
84584774		SiU4		1
124316486		C3Z3		220.8
132539462		SPH4		1
119913798		NKZ3		1
111832646		W3U3		65
107445830		SVU3		32.8556
132074054		SRU3SRZ3		1
85635142		MXU3		10
121299014		GUZ3		3.28556
124095302		2BU3		16.4278
121290566		RcU3		6.57112
131138374		OVZ3		1
124313414		CPZ3		28.6
123664454		GDU3GDZ3		3.28556
117694790		BRU3		3.28556
88181062		RIZ4		6.57112
130268998		1BZ3		8.2139
107990854		GMU3		1
119909702		CHZ3		1
121302086		JPZ3		3.2846
87497798		MXZ3		10
131137606		OXZ3		1
119118150		UPX3		26
127733830		P3X3		4.10695
121295942		CUZ3		5
133377862		MPM4		25
124317254		WBU3		72
119919942		UKZ3		1
134309958		P5X3		8.2139
107996230		SRH4		1
132534086		MTH4		1
128058694		SRU4		1
133379398		RRU4		95.29
132185670		GDZ3GDH4		3.28556
79658822		SiM4		1
108080710		TNU3		1
127402054		W3F4		65
108081478		TTU3		1
124594246		SAH4		10.16
133367878		RSH4		10
127404358		RGF4		50
107607622		RSU3		10
96366662		GDZ3		3.28556
121298246		EDZ3		3.28556
131759174		2BX3		16.4278
132533318		VBH4		1
111836486		R1U3		50
111834182		W5U3		65
111834950		RGU3		50
78310214		SiU3		1
129210438		P5V3		8.2139
132076358		VBU3VBZ3		1
132538694		GMH4		1
127949638		VXV3		32.8556
119117382		CPX3		26
133372486		EDH4		3.28556
127405894		R1F4		50
131136838		O6Z3		1
121291334		RcZ3		6.57112
107611718		AUU3		3.28556
119916870		SGZ3		1
133367110		BRF4		3.28556
107613254		GUU3		3.28556
132182598		SiZ3SiH4		1
132073286		VXX3		32.8556
107610950		EuU3		1
108079174		SNU3		1
127405126		R2F4		50
76299078		RIM4		6.57112
133371718		CUH4		5
84584518		MPZ3		25
133374022		GUH4		3.28556
108084806		GZZ3		1
124312646		CBZ3		74.4
114609990		RRU3		1.1
111838022		UPU3		27.3
131965510		CBG4		67.2
122968646		UUU3		20.0865
127732294		QBV3		72
127730758		CBF4		74.4
124320326		P2Z3		8.2139
119120454		W3X3		65
111833414		W4U3		65
111841094		C4U3		220.8
107444294		PDU3		3.28556
108083014		VBU3		1
131967046		QBX3		72
107446598		CUU3		5
107990086		FSU3		1
121297478		AUZ3		3.28556
131862342		DSV3		1
121299782		CFU3		3.52657
133369414		PDH4		3.28556
124315718		QBU3		72
132184902		RIZ3RIH4		6.57112
88612678		GZU3		1
119920710		VBZ3		1
119910726		GMZ3		1
89002822		MPH4		25
132534854		RTH4		1
119914566		RTZ3		1
133374790		YAH4		32.8556
123447110		4BZ3		16.4278
132184134		RIU3RIH4		6.57112
125348422		P5U3		8.2139
111831110		CBU3		72
119917638		SPZ3		1
128057926		GZU4		1
115699270		GDM4		3.28556
107991622		HYU3		1
124314182		UPZ3		28.6
114610758		RRZ3		25.67
110398022		4BU3		16.4278
132536390		SGH4		1
119582790		YAZ3		32.8556
119912262		HYZ3		1
124318790		P4Z3		8.2139
115261254		CPV3		29.9
98058566		RIH4		6.57112
132537158		SNH4		1
121301318		JPU3		3.2846
127402822		W4F4		65
119122758		RGX3		50
119913030		MTZ3		1
132542534		NKH4		1
119915334		RNZ3		1
108079942		SPU3		1
127403590		W5F4		65
107989318		CHU3		1
131139398		O2Z3		1
121300550		CFZ3		3.52657
119116614		UBX3		72
124321094		MXU4		10
123556166		SiU3SiZ3		1
119124294		R1X3		50
132077126		RNU3RNZ3		1
85905478		RIZ3		6.57112
101409350		GDH4		3.28556
133375558		UUH4		20.0865
83469894		C1Z3		876
127514182		3BV3		16.4278
132544070		TNH4		1
132288838		EuH4		1
120029766		BRV3		3.28556
132537926		CHH4		1
133373254		AUH4		3.28556
131969350		P2H4		8.2139
115260486		UBV3		74.4
122969414		UUZ3		20.0865
119916102		SNZ3		1
127731526		UBF4		74.4
107992390		MTU3		1
107994694		RTU3		1
132078662		SPU3SPZ3		1
111835718		R2U3		50
119918406		TTZ3		1
115700038		SRM4		1
131758406		3BX3		16.4278
120028998		1BV3		8.2139
132074822		GZU3GZZ3		1
83469382		C2Z3		876
88900166		GDU3		3.28556
125240134		P1Z3		3.28556
107610182		MXM4		10
84443462		RIU3		6.57112
101408326		MXH4		10
119911494		FSZ3		1
101407558		GZH4		1
119121222		W4X3		65
121289798		RSZ3		10
126432838		BRX3		3.28556
108083782		LKZ3		1
111840326		C3U3		220.8
114611526		RRH4		49.6
132532550		LKH4		1
124318022		C4Z3		220.8
123338822		RRM4		72.76
132075590		LKU3LKZ3		1
116630854		P1V3		3.28556
111831878		UBU3		72
121296710		EuZ3		1
132181830		SiU3SiH4		1
115698502		GZM4		1
132540998		UKH4		1
87185478		SRU3		1
131970118		P3F4		4.10695
79658566		SiH4		1
108078406		SGU3		1
45187910		SiU5		1
128059462		GDU4		3.28556
132183366		BRU3BRV3		3.28556
133378630		RoH4		6.57112
107445062		PTU3		3.28556
111837254		CPU3		27.3
124314950		UBZ3		74.4
108082246		UKU3		1
