##Numeric_Id	Symbol	Tick-Value
131139398		O2Z3		1
119910726		GMZ3		1
127186246		2BV3		16.6516
107995462		SRZ3		1
127733830		P3X3		4.16289
79658310		SiZ3		1
115698502		GZM4		1
120029766		BRV3		3.33031
124318022		C4Z3		220.8
87185478		SRU3		1
124314182		UPZ3		28.6
127731526		UBF4		74.4
111832646		W3U3		65
121292870		RoZ3		6.66062
121299014		GUZ3		3.33031
107607622		RSU3		10
108079942		SPU3		1
106840390		UBQ3		74.4
111836486		R1U3		50
126432838		BRX3		3.33031
131758406		3BX3		16.6516
118252614		OXU3		1
131244870		OXU3OXZ3		1
122969414		UUZ3		20.4665
127949638		VXV3		33.3031
124204358		DSQ3		1
98058566		RIH4		6.66062
111834950		RGU3		50
119123526		R2X3		50
119916102		SNZ3		1
121299782		CFU3		3.57667
124314950		UBZ3		74.4
121289798		RSZ3		10
115699270		GDM4		3.33031
130268998		1BZ3		8.32578
118250310		O2U3		1
123447110		4BZ3		16.6516
89002822		MPH4		25
127404358		RGF4		50
131243334		O4U3O4Z3		1
124316486		C3Z3		220.8
130269766		BRZ3		3.33031
127730758		CBF4		74.4
127402822		W4F4		65
111837254		CPU3		27.3
115266630		P2U3		8.32578
124317254		WBU3		72
108078406		SGU3		1
119120454		W3X3		65
111841094		C4U3		220.8
119911494		FSZ3		1
107612486		EDU3		3.33031
107990086		FSU3		1
131245638		OVU3OVZ3		1
111835718		R2U3		50
124095302		2BU3		16.6516
128059462		GDU4		3.33031
128057926		GZU4		1
127733062		WBV3		72
107610182		MXM4		10
115700038		SRM4		1
114609990		RRU3		3.83
85635142		MXU3		10
127514182		3BV3		16.6516
84443462		RIU3		6.66062
131759174		2BX3		16.6516
107611718		AUU3		3.33031
107989318		CHU3		1
45187910		SiU5		1
125348422		P5U3		8.32578
123338822		RRM4		75.27
119122758		RGX3		50
108082246		UKU3		1
121302086		JPZ3		3.3909
107991622		HYU3		1
108084806		GZZ3		1
121295174		SVZ3		33.3031
110398022		4BU3		16.6516
119582022		YAU3		33.3031
108080710		TNU3		1
119920710		VBZ3		1
119918406		TTZ3		1
119121990		W5X3		65
123664454		GDU3GDZ3		3.33031
127732294		QBV3		72
88612678		GZU3		1
87497798		MXZ3		10
131970118		P3F4		4.16289
107992390		MTU3		1
115259718		CBV3		74.4
118251078		O4U3		1
107993926		RNU3		1
84584518		MPZ3		25
129210438		P5V3		8.32578
119909702		CHZ3		1
119124294		R1X3		50
115265862		P4U3		8.32578
127622470		DSU3		1
127403590		W5F4		65
108083014		VBU3		1
119800646		OVU3		1
107445062		PTU3		3.33031
107606854		RIU4		6.66062
124318790		P4Z3		8.32578
107445830		SVU3		33.3031
115697734		SAV3		10.16
114611526		RRH4		52.19
107610950		EuU3		1
106841926		UPQ3		28.6
127405894		R1F4		50
115262022		UPV3		29.9
101408326		MXH4		10
83469382		C2Z3		876
108083782		LKZ3		1
121298246		EDZ3		3.33031
123555398		RIU3RIZ3		6.66062
131137606		OXZ3		1
119914566		RTZ3		1
121300550		CFZ3		3.57667
119115846		CBX3		72
118251846		O6U3		1
119913030		MTZ3		1
124322374		MXU5		10
84584774		SiU4		1
131862342		DSV3		1
107996230		SRH4		1
119118918		QBQ3		74.4
111840326		C3U3		220.8
106841158		CPQ3		28.6
119119686		WBQ3		74.4
131965510		CBG4		67.2
123556166		SiU3SiZ3		1
125240134		P1Z3		3.33031
119582790		YAZ3		33.3031
115260486		UBV3		74.4
124320326		P2Z3		8.32578
131136070		O4Z3		1
116630854		P1V3		3.33031
121301318		JPU3		3.3909
115261254		CPV3		29.9
111831110		CBU3		72
127405126		R2F4		50
79658822		SiM4		1
107994694		RTU3		1
119121222		W4X3		65
88612934		LKU3		1
131138374		OVZ3		1
111834182		W5U3		65
121293638		PDZ3		3.33031
124096070		3BU3		16.6516
119919174		TNZ3		1
131242566		O2U3O2Z3		1
107444294		PDU3		3.33031
107993158		NKU3		1
131136838		O6Z3		1
101407558		GZH4		1
96366662		GDZ3		3.33031
121296710		EuZ3		1
79658566		SiH4		1
88900166		GDU3		3.33031
78310214		SiU3		1
85905478		RIZ3		6.66062
131969350		P2H4		8.32578
131244102		O6U3O6Z3		1
119913798		NKZ3		1
101409350		GDH4		3.33031
57629510		RIM5		6.66062
124594246		SAH4		10.16
131966278		UBG4		67.2
119919942		UKZ3		1
117694790		BRU3		3.33031
114610758		RRZ3		28.33
121292102		RoU3		6.66062
124319558		P3U3		4.16289
107613254		GUU3		3.33031
119915334		RNZ3		1
119116614		UBX3		72
119912262		HYZ3		1
131968582		P4H4		8.32578
127402054		W3F4		65
88181062		RIZ4		6.66062
108079174		SNU3		1
119117382		CPX3		26
121294406		PTZ3		3.33031
124315718		QBU3		72
111833414		W4U3		65
121297478		AUZ3		3.33031
124312646		CBZ3		74.4
107990854		GMU3		1
124321094		MXU4		10
111831878		UBU3		72
119916870		SGZ3		1
111838022		UPU3		27.3
106839622		CBQ3		74.4
124313414		CPZ3		28.6
124593478		VXU3		33.3031
131967814		WBX3		72
79719750		MPU3		25
108081478		TTU3		1
122968646		UUU3		20.4665
121291334		RcZ3		6.66062
119917638		SPZ3		1
121295942		CUZ3		5
131967046		QBX3		72
76299078		RIM4		6.66062
83469894		C1Z3		876
128058694		SRU4		1
107446598		CUU3		5
120028998		1BV3		8.32578
98059334		RIH5		6.66062
119118150		UPX3		26
121290566		RcU3		6.66062
