##Numeric_Id	Symbol	Tick-Value
124318022		C4Z3		220.8
114609990		RRU3		0.82
132074822		GZU3GZZ3		1
108083782		LKZ3		1
119919942		UKZ3		1
121296710		EuZ3		1
133370182		PTH4		3.26252
119117382		CPX3		26
79719750		MPU3		25
132540230		TTH4		1
127514182		3BV3		16.3126
133376326		JPH4		3.2905
111832646		W3U3		65
132540998		UKH4		1
119123526		R2X3		50
115698502		GZM4		1
119121222		W4X3		65
107446598		CUU3		5
83469894		C1Z3		876
133367110		BRF4		3.26252
108079174		SNU3		1
115700038		SRM4		1
122968646		UUU3		20.0135
134309958		P5X3		8.1563
114611526		RRH4		49.34
132544070		TNH4		1
107606854		RIU4		6.52504
132181830		SiU3SiH4		1
131967046		QBX3		72
88612934		LKU3		1
79658822		SiM4		1
132542534		NKH4		1
108082246		UKU3		1
129210438		P5V3		8.1563
108081478		TTU3		1
133367878		RSH4		10
133377862		MPM4		25
127733062		WBV3		72
107995462		SRZ3		1
96366662		GDZ3		3.26252
127730758		CBF4		74.4
132534086		MTH4		1
121294406		PTZ3		3.26252
89002822		MPH4		25
131136070		O4Z3		1
124320326		P2Z3		8.1563
127403590		W5F4		65
132533318		VBH4		1
107996230		SRH4		1
119914566		RTZ3		1
133369414		PDH4		3.26252
124096070		3BU3		16.3126
127404358		RGF4		50
108084806		GZZ3		1
111837254		CPU3		27.3
125240134		P1Z3		3.26252
107612486		EDU3		3.26252
114610758		RRZ3		25.4
115261254		CPV3		29.9
126432838		BRX3		3.26252
111835718		R2U3		50
131968582		P4H4		8.1563
132074054		SRU3SRZ3		1
119122758		RGX3		50
111841094		C4U3		220.8
121291334		RcZ3		6.52504
108083014		VBU3		1
115697734		SAV3		10.16
84443462		RIU3		6.52504
132075590		LKU3LKZ3		1
124322374		MXU5		10
108080710		TNU3		1
133374022		GUH4		3.26252
121300550		CFZ3		3.51504
119115846		CBX3		72
111836486		R1U3		50
123555398		RIU3RIZ3		6.52504
119916102		SNZ3		1
124095302		2BU3		16.3126
119118150		UPX3		26
119917638		SPZ3		1
79658310		SiZ3		1
133377094		CFH4		3.51504
132534854		RTH4		1
132538694		GMH4		1
45187910		SiU5		1
119911494		FSZ3		1
115259718		CBV3		74.4
57629510		RIM5		6.52504
133378630		RoH4		6.52504
124318790		P4Z3		8.1563
85635142		MXU3		10
133379398		RRU4		95.04
119582790		YAZ3		32.6252
133371718		CUH4		5
119910726		GMZ3		1
111834182		W5U3		65
119120454		W3X3		65
124315718		QBU3		72
107444294		PDU3		3.26252
119121990		W5X3		65
132185670		GDZ3GDH4		3.26252
85905478		RIZ3		6.52504
133374790		YAH4		32.6252
132077126		RNU3RNZ3		1
119915334		RNZ3		1
107994694		RTU3		1
124313414		CPZ3		28.6
98058566		RIH4		6.52504
107610182		MXM4		10
107990854		GMU3		1
121299782		CFU3		3.51504
127732294		QBV3		72
124594246		SAH4		10.16
119116614		UBX3		72
115262022		UPV3		29.9
87497798		MXZ3		10
107993158		NKU3		1
121292102		RoU3		6.52504
107993926		RNU3		1
133373254		AUH4		3.26252
117694790		BRU3		3.26252
127733830		P3X3		4.07815
131862342		DSV3		1
124314182		UPZ3		28.6
78310214		SiU3		1
120029766		BRV3		3.26252
119919174		TNZ3		1
76299078		RIM4		6.52504
131966278		UBG4		67.2
107445062		PTU3		3.26252
130269766		BRZ3		3.26252
131138374		OVZ3		1
