"country","date","name","actual","consensus","previous","volatility"
"Australia","20150112 00:30:00","Home Loans","","2.000  %","0.300  %","2"
"Australia","20150112 00:30:00","Investment Lending for Homes","","","1.000  %","2"
"United States","20150112 15:00:00","Labor Market Conditions Index","",""," 2.900 ","2"
"United States","20150112 16:30:00","3-Month Bill Auction","","","0.030  %","1"
"United States","20150112 16:30:00","6-Month Bill Auction","","","0.110  %","1"
"United States","20150112 17:40:00","Fed's Lockhart speech","","","","1"
"United States","20150112 18:00:00","3-Year Note Auction","","","1.066  %","1"
"South Korea","20150112 21:00:00","Export Price Growth (YoY)","","","-2.100  %","1"
"South Korea","20150112 21:00:00","Import Price Growth (YoY)","","","-7.900  %","1"
"Japan","20150112 23:50:00","Bank lending (YoY)","","","2.700  %","2"
"Japan","20150112 23:50:00","Current Account n.s.a.","","","¥ 833.400 ","1"
"Japan","20150112 23:50:00","Trade Balance - BOP Basis","","","¥ -766.600 ","2"
