"country","date","name","actual","consensus","previous","volatility"
"All","20120619 n/a:00","G20 Meeting","","","","2"
"Russia","20120619 00:00:00","Producer Price Index (MoM)","","","0.600  %","1"
"Russia","20120619 00:00:00","Producer Price Index (YoY)","","","6.700  %","1"
"Australia","20120619 01:30:00","RBA Meeting's Minutes","","","","3"
"Japan","20120619 05:00:00","Leading Economic Index","",""," 96.400 ","2"
"Japan","20120619 05:00:00","Coincident Index","",""," 96.700 ","1"
"France","20120619 06:45:00","Business Confidence","",""," 109.000 ","1"
"France","20120619 06:45:00","Business Climate",""," 92.000 "," 93.000 ","1"
"Hungary","20120619 07:00:00","Gross Wages (YoY)","","","2.700  %","1"
"Sweden","20120619 07:30:00","Unemployment Rate","","","7.800  %","1"
"United Kingdom","20120619 08:30:00","Core Consumer Price Index (YoY)","","2.200  %","2.100  %","3"
"United Kingdom","20120619 08:30:00","Consumer Price Index (MoM)","","0.100  %","0.600  %","2"
"United Kingdom","20120619 08:30:00","Consumer Price Index (YoY)","","3.000  %","3.000  %","2"
"United Kingdom","20120619 08:30:00","DCLG House Price Index (YoY)","","0.300  %","-0.400  %","1"
"United Kingdom","20120619 08:30:00","Retail Price Index (MoM)","","0.200  %","0.700  %","1"
"United Kingdom","20120619 08:30:00","Retail Price Index (YoY)","","3.300  %","3.500  %","1"
"European Monetary Union","20120619 09:00:00","Construction Output  s.a (MoM)","","","12.400  %","1"
"European Monetary Union","20120619 09:00:00","Construction Output w.d.a (YoY)","","","-3.800  %","1"
"Germany","20120619 09:00:00","ZEW Survey - Economic Sentiment",""," 4.000 "," 10.800 ","2"
"Germany","20120619 09:00:00","ZEW Survey - Current Situation",""," 39.800 "," 44.100 ","2"
"European Monetary Union","20120619 09:00:00","ZEW Survey - Economic Sentiment",""," -5.700 "," -2.400 ","2"
"Poland","20120619 12:00:00","Corporate Sector Wages","","","3.400  %","1"
"Poland","20120619 12:00:00","Unemployment (MoM)","","","12.900  %","1"
"United States","20120619 12:30:00","Housing Starts (MoM)",""," 0.720 "," 0.717 ","2"
"United States","20120619 12:30:00","Building Permits (MoM)",""," 0.730 "," 0.715 ","2"
"Canada","20120619 12:30:00","Wholesale Sales (MoM)","","0.200  %","0.400  %","1"
"Colombia","20120619 19:00:00","Trade Balance","","","","1"
"Argentina","20120619 21:00:00","Primary Budget Balance (MoM)","",""," 1,061.000 ","1"
"Slovakia","20120619 22:00:00","Unemployment Rate","","","13.400  %","1"
"New Zealand","20120619 22:45:00","Current Account (QoQ)","","$ -1.110 ","$ -2.760 ","2"
"United Kingdom","20120619 23:01:00","Nationwide Consumer Confidence","",""," 44.000 ","2"
"Japan","20120619 23:50:00","BoJ Monetary Policy Meeting Minutes","","","","2"
"Japan","20120619 23:50:00","Merchandise Trade Balance Total","","¥ -561.100 ","¥ -520.300 ","2"
"Japan","20120619 23:50:00","Adjusted Merchandise Trade Balance","","¥ -347.700 ","¥ -480.152 ","1"
"Japan","20120619 23:50:00","Exports (YoY)","","9.300  %","7.900  %","2"
"Japan","20120619 23:50:00","Imports (YoY)","","2.900  %","8.000  %","2"
