"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20150316 00:01:00","Rightmove House Price Index (YoY)","5.400  %","","6.600  %","1"
"United Kingdom","20150316 00:01:00","Rightmove House Price Index (MoM)","1.000  %","","2.100  %","1"
"Switzerland","20150316 08:15:00","Real Retail Sales (YoY)","-0.300  %","","2.200  %","2"
"Canada","20150316 12:30:00","Foreign portfolio investment in Canadian securities","","$ 3.740 ","$ -13.550 ","1"
"Canada","20150316 12:30:00","Canadian portfolio investment in foreign securities","","","$ 13.890 ","1"
"United States","20150316 12:30:00","NY Empire State Manufacturing Index",""," 8.000 "," 7.780 ","1"
"Poland","20150316 13:00:00","Current Account","","","€ -1,005.000 ","1"
"Poland","20150316 13:00:00","Net Inflation","","","0.500  %","1"
"United States","20150316 13:15:00","Industrial Production (MoM)","","0.200  %","0.200  %","2"
"United States","20150316 13:15:00","Capacity Utilization","","79.500  %","79.400  %","2"
"United Kingdom","20150316 13:30:00","CB Leading Economic Index","","","0.100  %","1"
"United States","20150316 14:00:00","NAHB Housing Market Index",""," 56.000 "," 55.000 ","2"
"United States","20150316 15:30:00","6-Month Bill Auction","","","0.095  %","1"
"United States","20150316 15:30:00","3-Month Bill Auction","","","0.015  %","1"
"Peru","20150316 16:00:00","Gross Domestic Product","","","0.540  %","1"
"European Monetary Union","20150316 18:45:00","ECB President Draghi's Speech","","","","3"
"United States","20150316 20:00:00","Net Long-Term TIC Flows","","","$ 35.400 ","2"
"United States","20150316 20:00:00","Total Net TIC Flows","","","$ -174.800 ","1"
