"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20170207 00:01:00","BRC Like-For-Like Retail Sales (YoY)","","","","2"
"China","20170207 01:00:00","Foreign Exchange Reserves (MoM)","","","","1"
"New Zealand","20170207 02:00:00","RBNZ Inflation Expectations (YoY)","","","","1"
"Australia","20170207 03:30:00","RBA Rate Statement","","","","3"
"Australia","20170207 03:30:00","RBA Interest Rate Decision","","","","3"
"Japan","20170207 05:00:00","Coincident Index","","","","2"
"Japan","20170207 05:00:00","Leading Economic Index","","","","2"
"Russia","20170207 06:00:00","Consumer Price Index (MoM)","","","","1"
"Switzerland","20170207 06:45:00","SECO Consumer Climate (3m)","","","","2"
"Germany","20170207 07:00:00","Industrial Production n.s.a. w.d.a. (YoY)","","","","1"
"Germany","20170207 07:00:00","Industrial Production s.a. (MoM)","","","","1"
" EUR"","20170207 07:45:00",""Exports","","","","France"
"France","20170207 07:45:00","Trade Balance EUR","","","","1"
" EUR"","20170207 07:45:00",""Imports","","","","France"
"France","20170207 07:45:00","Current Account","","","","1"
"France","20170207 07:45:00","Budget","","","","1"
"Switzerland","20170207 08:00:00","Foreign Currency Reserves","","","","1"
"United Kingdom","20170207 08:30:00","Halifax House Prices (MoM)","","","","1"
"United Kingdom","20170207 08:30:00","Halifax House Prices (3m/YoY)","","","","1"
"Russia","20170207 13:00:00","Central Bank Reserves $","","","","1"
"United States","20170207 13:30:00","Trade Balance","","","","2"
"Canada","20170207 13:30:00","Building Permits (MoM)","","","","1"
"Canada","20170207 13:30:00","Exports","","","","1"
"Canada","20170207 13:30:00","International Merchandise Trade","","","","1"
"Canada","20170207 13:30:00","Imports","","","","1"
"United States","20170207 13:55:00","Redbook index (MoM)","","","","1"
"United States","20170207 13:55:00","Redbook index (YoY)","","","","1"
"New Zealand","20170207 14:00:00","GDT Price Index","","","","1"
"United States","20170207 15:00:00","JOLTS Job Openings","","","","1"
"United States","20170207 15:00:00","IBD/TIPP Economic Optimism (MoM)","","","","1"
"Canada","20170207 15:00:00","Ivey Purchasing Managers Index","","","","2"
"Canada","20170207 15:00:00","Ivey Purchasing Managers Index s.a","","","","2"
"United States","20170207 16:30:00","4-Week Bill Auction","","","","1"
"United States","20170207 18:00:00","3-Year Note Auction","","","","1"
"United States","20170207 20:00:00","Consumer Credit Change","","","","2"
"United States","20170207 21:30:00","API Weekly Crude Oil Stock","","","","1"
"Japan","20170207 23:50:00","Bank lending (YoY)","","","","1"
"Japan","20170207 23:50:00","BOJ Summary of Opinions","","","","1"
"Japan","20170207 23:50:00","Trade Balance - BOP Basis","","","","1"
"Japan","20170207 23:50:00","Current Account n.s.a.","","","","1"
