"country","date","name","actual","consensus","previous","volatility"
"Australia","20180129 00:00:00","HIA New Home Sales (MoM)","","","","2"
"United Kingdom","20180129 07:00:00","Nationwide Housing Prices n.s.a (YoY)","","","","1"
"United Kingdom","20180129 07:00:00","Nationwide Housing Prices s.a (MoM)","","","","1"
"Spain","20180129 08:00:00","Retail Sales (YoY)","","","","1"
"Italy","20180129 10:00:00","Producer Price Index (YoY)","","","","1"
"Italy","20180129 10:00:00","Producer Price Index (MoM)","","","","1"
"Brazil","20180129 12:30:00","Primary Budget Surplus","","","","1"
"Brazil","20180129 12:30:00","Nominal Budget Balance","","","","1"
"United States","20180129 13:30:00","Personal Consumption Expenditures - Price Index (YoY)","","","","2"
"United States","20180129 13:30:00","Core Personal Consumption Expenditure - Price Index (MoM)","","","","3"
"United States","20180129 13:30:00","Personal Consumption Expenditures - Price Index (MoM)","","","","2"
"United States","20180129 13:30:00","Personal Income (MoM)","","","","2"
"United States","20180129 13:30:00","Personal Spending","","","","2"
"United States","20180129 13:30:00","Core Personal Consumption Expenditure - Price Index (YoY)","","","","3"
"United States","20180129 15:30:00","Dallas Fed Manufacturing Business Index","","","","2"
"United States","20180129 16:30:00","3-Month Bill Auction","","","","1"
"United States","20180129 16:30:00","6-Month Bill Auction","","","","1"
"New Zealand","20180129 21:45:00","Trade Balance (MoM)","","","","2"
"New Zealand","20180129 21:45:00","Imports","","","","2"
"New Zealand","20180129 21:45:00","Trade Balance (YoY)","","","","2"
"New Zealand","20180129 21:45:00","Exports","","","","2"
"Japan","20180129 23:30:00","Jobs/applicants ratio","","","","2"
"Japan","20180129 23:30:00","Unemployment Rate","","","","2"
"Japan","20180129 23:30:00","Overall Household Spending (YoY)","","","","2"
"Japan","20180129 23:50:00","Large Retailer's Sales","","","","2"
"Japan","20180129 23:50:00","Retail Trade s.a (MoM)","","","","2"
"Japan","20180129 23:50:00","Retail Trade (YoY)","","","","2"
