"country","date","name","actual","consensus","previous","volatility"
"United States","20170904 00:00:00","Labor Day","","","","0"
"Canada","20170904 00:00:00","Labour Day","","","","0"
"Australia","20170904 01:00:00","TD Securities Inflation (MoM)","","","","2"
"Australia","20170904 01:00:00","TD Securities Inflation (YoY)","","","","2"
"Australia","20170904 01:30:00","Company Gross Operating Profits (QoQ)","","","","1"
"Australia","20170904 01:30:00","ANZ Job Advertisements","","","","1"
"Spain","20170904 07:00:00","Unemployment Change","","","","1"
"Brazil","20170904 08:00:00","Fipe's IPC Inflation","","","","1"
"United Kingdom","20170904 08:30:00","PMI Construction","","","","2"
"European Monetary Union","20170904 08:30:00","Sentix Investor Confidence","","","","1"
"European Monetary Union","20170904 09:00:00","Producer Price Index (MoM)","","","","1"
"European Monetary Union","20170904 09:00:00","Producer Price Index (YoY)","","","","2"
"Spain","20170904 09:30:00","10-y Obligaciones Auction","","","","1"
"India","20170904 11:30:00","M3 Money Supply","","","","1"
"United Kingdom","20170904 23:01:00","BRC Like-For-Like Retail Sales (YoY)","","","","2"
"Australia","20170904 23:30:00","AiG Performance of Services Index","","","","1"
