"country","date","name","actual","consensus","previous","volatility"
"Italy","20151208 00:00:00","Immaculate Conception Day","","","","0"
"Spain","20151208 00:00:00","Immaculate Conception","","","","0"
"Portugal","20151208 00:00:00","Immaculate Conception Day","","","","0"
"United Kingdom","20151208 00:01:00","BRC Retail Sales Monitor - All (YoY)","","","","2"
"Australia","20151208 00:30:00","National Australia Bank's Business Confidence","","","","1"
"Australia","20151208 00:30:00","National Australia Bank's Business Conditions","","","","1"
"China","20151208 02:00:00","Imports (YoY)","","","","2"
"China","20151208 02:00:00","Exports (YoY)","","","","2"
"China","20151208 02:00:00","Trade Balance","","","","2"
"Japan","20151208 05:00:00","Eco Watchers Survey: Outlook","","","","2"
"Japan","20151208 05:00:00","Eco Watchers Survey: Current","","","","2"
"France","20151208 07:45:00","Trade Balance EUR","","","","1"
" EUR"","20151208 07:45:00",""Exports","","","","France"
" EUR"","20151208 07:45:00",""Imports","","","","France"
"France","20151208 07:45:00","Budget","","","","1"
"United Kingdom","20151208 09:30:00","Manufacturing Production (YoY)","","","","1"
"United Kingdom","20151208 09:30:00","Manufacturing Production (MoM)","","","","1"
"United Kingdom","20151208 09:30:00","Industrial Production (YoY)","","","","1"
"United Kingdom","20151208 09:30:00","Industrial Production (MoM)","","","","1"
"Germany","20151208 10:00:00","30-y Bond Auction","","","","1"
"European Monetary Union","20151208 10:00:00","Gross Domestic Product s.a. (QoQ)","","","","3"
"European Monetary Union","20151208 10:00:00","Gross Domestic Product s.a. (YoY)","","","","3"
"United States","20151208 11:00:00","NFIB Business Optimism Index","","","","1"
"Canada","20151208 13:15:00","Housing Starts s.a (YoY)","","","","2"
"Canada","20151208 13:30:00","Building Permits (MoM)","","","","1"
"United States","20151208 13:55:00","Redbook index (MoM)","","","","1"
"United States","20151208 13:55:00","Redbook index (YoY)","","","","1"
"United States","20151208 15:00:00","JOLTS Job Openings","","","","1"
"United States","20151208 15:00:00","IBD/TIPP Economic Optimism (MoM)","","","","1"
"United Kingdom","20151208 15:00:00","NIESR GDP Estimate (3M)","","","","3"
"European Monetary Union","20151208 15:00:00","NIESR GDP Estimate (3M)","","","","2"
"United States","20151208 16:30:00","52-Week Bill auction","","","","1"
"United States","20151208 16:30:00","4-Week Bill Auction","","","","1"
"Australia","20151208 23:30:00","Westpac Consumer Confidence Index","","","","1"
"Australia","20151208 23:30:00","Westpac Consumer Confidence","","","","2"
"Japan","20151208 23:50:00","Money Supply M2+CD (YoY)","","","","0"
"Japan","20151208 23:50:00","Machinery Orders (MoM)","","","","1"
"Japan","20151208 23:50:00","Machinery Orders (YoY)","","","","1"
