"country","date","name","actual","consensus","previous","volatility"
"European Monetary Union","20130916 09:00:00","Consumer Price Index - Core (YoY)","","1.300  %","1.100  %","2"
"European Monetary Union","20130916 09:00:00","Consumer Price Index (MoM)","","0.100  %","-0.500  %","2"
"European Monetary Union","20130916 09:00:00","Consumer Price Index (YoY)","","1.300  %","1.600  %","2"
"European Monetary Union","20130916 09:00:00","Labour cost","","","1.600  %","2"
"Poland","20130916 12:00:00","Net Inflation","","","1.400  %","1"
"Canada","20130916 12:30:00","Canadian portfolio investment in foreign securities","","","$ 3.690 ","1"
"Canada","20130916 12:30:00","Foreign portfolio investment in Canadian securities","","","$ -15.410 ","1"
"United States","20130916 12:30:00","NY Empire State Manufacturing Index",""," 9.100 "," 8.240 ","1"
"United States","20130916 13:15:00","Industrial Production (MoM)","","0.300  %","0.000  %","2"
"United States","20130916 13:15:00","Capacity Utilization","","77.800  %","77.600  %","1"
"Korea, Republic of","20130916 21:00:00","Producer Price Index Growth","","","0.000  %","1"
"Korea, Republic of","20130916 21:00:00","Producer Price Index Growth (YoY)","","","-0.900  %","1"
"New Zealand","20130916 21:00:00","REINZ House Price Index (MoM)","","","-0.500  %","2"
"United Kingdom","20130916 23:01:00","BoE Quarterly Bulletin","","","","1"
