"country","date","name","actual","consensus","previous","volatility"
"United States","20171128 00:00:00","Fed's William Dudley speech","","","","2"
"Germany","20171128 07:00:00","Import Price Index (MoM)","","","","1"
"Germany","20171128 07:00:00","Import Price Index (YoY)","","","","1"
"Germany","20171128 07:00:00","Gfk Consumer Confidence Survey","","","","2"
"United Kingdom","20171128 07:00:00","Bank Stress Test Results","","","","3"
"European Monetary Union","20171128 07:00:00","Bank Stress Test Results","","","","2"
"United Kingdom","20171128 07:00:00","Nationwide Housing Prices n.s.a (YoY)","","","","1"
"United Kingdom","20171128 07:00:00","Nationwide Housing Prices s.a (MoM)","","","","1"
"United Kingdom","20171128 07:00:00","Financial Stability Report","","","","2"
"United Kingdom","20171128 07:30:00","BOE's Governor Carney speech","","","","3"
"European Monetary Union","20171128 07:30:00","BOE's Governor Carney speech","","","","2"
"France","20171128 07:45:00","Consumer Confidence","","","","1"
"Spain","20171128 08:00:00","Retail Sales (YoY)","","","","1"
"European Monetary Union","20171128 09:00:00","Private loans (YoY)","","","","1"
"European Monetary Union","20171128 09:00:00","M3 Money Supply (3m)","","","","1"
"European Monetary Union","20171128 09:00:00","M3 Money Supply (YoY)","","","","1"
"United States","20171128 13:30:00","Wholesale Inventories","","","","1"
"United States","20171128 13:30:00","Goods Trade Balance","","","","1"
"Canada","20171128 13:30:00","Industrial Product Price (MoM)","","","","1"
"Canada","20171128 13:30:00","Raw Material Price Index","","","","1"
"United States","20171128 13:55:00","Redbook index (MoM)","","","","1"
"United States","20171128 13:55:00","Redbook index (YoY)","","","","1"
"United States","20171128 14:00:00","S&P/Case-Shiller Home Price Indices (YoY)","","","","2"
"United States","20171128 14:00:00","Housing Price Index (MoM)","","","","2"
"United States","20171128 14:15:00","FOMC Member Powell Speech","","","","2"
"United States","20171128 14:15:00","Fed's William Dudley speech","","","","2"
"United States","20171128 15:00:00","Richmond Fed Manufacturing Index","","","","1"
"United States","20171128 15:15:00","FOMC Member Harker Speech","","","","2"
"Canada","20171128 15:30:00","Financial System Review","","","","1"
"Canada","20171128 16:15:00","BoC Governor Poloz Speech","","","","3"
"United States","20171128 16:30:00","4-Week Bill Auction","","","","1"
"United States","20171128 17:00:00","7-Year Note Auction","","","","1"
"New Zealand","20171128 20:00:00","RBNZ Financial Stability Report","","","","2"
"United States","20171128 20:45:00","Treasury Sec Mnuchin Speech","","","","3"
"United States","20171128 21:30:00","API Weekly Crude Oil Stock","","","","1"
"Japan","20171128 23:50:00","Large Retailer's Sales","","","","2"
"Japan","20171128 23:50:00","Retail Trade (YoY)","","","","2"
"Japan","20171128 23:50:00","Retail Trade s.a (MoM)","","","","2"
