"country","date","name","actual","consensus","previous","volatility"
"Australia","20170908 01:30:00","Home Loans","","","","2"
"Australia","20170908 01:30:00","Investment Lending for Homes","","","","2"
"China","20170908 02:00:00","Exports (YoY)","","","","2"
"China","20170908 02:00:00","Exports (YoY) CNY","","","","2"
"China","20170908 02:00:00","Imports (YoY) CNY","","","","2"
"China","20170908 02:00:00","Trade Balance USD","","","","2"
"China","20170908 02:00:00","Trade Balance CNY","","","","2"
"China","20170908 02:00:00","Imports (YoY)","","","","2"
"China","20170908 02:00:00","Foreign Exchange Reserves (MoM)","","","","1"
"Australia","20170908 03:00:00","RBA Assist Gov Debelle Speech","","","","2"
"Japan","20170908 05:00:00","Eco Watchers Survey: Current","","","","2"
"Japan","20170908 05:00:00","Eco Watchers Survey: Outlook","","","","2"
"Switzerland","20170908 05:45:00","Unemployment Rate s.a (MoM)","","","","2"
"Germany","20170908 06:00:00","Current Account n.s.a.","","","","2"
"Germany","20170908 06:00:00","Exports (MoM)","","","","2"
"Germany","20170908 06:00:00","Trade Balance s.a.","","","","2"
"Germany","20170908 06:00:00","Imports (MoM)","","","","2"
"France","20170908 06:45:00","Industrial Output (MoM)","","","","1"
"France","20170908 06:45:00","Budget","","","","1"
"Spain","20170908 07:00:00","Industrial Output Cal Adjusted (YoY)","","","","1"
"United Kingdom","20170908 08:30:00","Consumer Inflation Expectations","","","","3"
"European Monetary Union","20170908 08:30:00","Consumer Inflation Expectations","","","","2"
"United Kingdom","20170908 08:30:00","Industrial Production (MoM)","","","","2"
"United Kingdom","20170908 08:30:00","Manufacturing Production (MoM)","","","","2"
"United Kingdom","20170908 08:30:00","Industrial Production (YoY)","","","","2"
"United Kingdom","20170908 08:30:00","Manufacturing Production (YoY)","","","","2"
"United Kingdom","20170908 08:30:00","Trade Balance; non-EU","","","","1"
"United Kingdom","20170908 08:30:00","Goods Trade Balance","","","","1"
"United Kingdom","20170908 08:30:00","Total Trade Balance","","","","1"
"Australia","20170908 08:30:00","RBA's Governor Philip Lowe Speech","","","","3"
"Greece","20170908 09:00:00","Industrial Production (YoY)","","","","1"
"Greece","20170908 09:00:00","Consumer Price Index - Harmonized (YoY)","","","","1"
"Greece","20170908 09:00:00","Consumer Price Index (YoY)","","","","1"
"Portugal","20170908 10:00:00","Global Trade Balance","","","","1"
" USD"","20170908 11:30:00",""FX Reserves","","","","India"
"United Kingdom","20170908 12:00:00","NIESR GDP Estimate (3M)","","","","2"
"Canada","20170908 12:30:00","Capacity Utilization","","","","1"
"Canada","20170908 12:30:00","Unemployment Rate","","","","3"
"Canada","20170908 12:30:00","Net Change in Employment","","","","3"
"Canada","20170908 12:30:00","Participation rate","","","","2"
"United States","20170908 12:45:00","FOMC Member Harker Speech","","","","2"
"United States","20170908 14:00:00","Wholesale Inventories","","","","1"
"United States","20170908 17:00:00","Baker Hughes US Oil Rig Count","","","","2"
"United States","20170908 19:00:00","Consumer Credit Change","","","","2"
"United States","20170908 19:30:00","CFTC Gold NC net positions","","","","1"
"United States","20170908 19:30:00","CFTC Oil NC net positions","","","","1"
"United States","20170908 19:30:00","CFTC USD NC net positions","","","","1"
"United Kingdom","20170908 19:30:00","CFTC GBP NC net positions","","","","1"
"Japan","20170908 19:30:00","CFTC JPY NC net positions","","","","1"
"European Monetary Union","20170908 19:30:00","CFTC EUR NC net positions","","","","1"
"Australia","20170908 19:30:00","CFTC AUD NC net positions","","","","1"
