"country","date","name","actual","consensus","previous","volatility"
"Australia","20120523 00:00:00","Conference Board Australia Leading Index","0.200  %","","0.000  %","2"
"Australia","20120523 00:30:00","Westpac Leading Index (MoM)","0.400  %","","0.000  %","1"
"Japan","20120523 04:00:00","BoJ Interest Rate Decision","0.100  %","0.100  %","0.100  %","3"
"Japan","20120523 04:00:00","BoJ Monetary Policy Statement","","","","2"
"Greece","20120523 05:00:00","Current Account (YoY)","","","€ -1.100 ","1"
"Singapore","20120523 07:00:00","Consumer Price Index (YoY)","",""," 5.200 ","1"
"Netherlands, The","20120523 07:30:00","Consumer Spending Volume","","","-1.300  %","1"
"Sweden","20120523 07:30:00","Unemployment Rate","","","7.700  %","1"
"Italy","20120523 08:00:00","Consumer Confidence","",""," 89.000 ","1"
"South Africa","20120523 08:00:00","Consumer Price Index (MoM)","","","1.100  %","1"
"South Africa","20120523 08:00:00","Consumer Price Index (YoY)","","","6.000  %","1"
"European Monetary Union","20120523 08:00:00","Current Account s.a","","€ 6.000 ","€ -1.300 ","1"
"European Monetary Union","20120523 08:00:00","Current Account n.s.a","","€ 9.000 ","€ -5.900 ","1"
"United Kingdom","20120523 08:30:00","Bank of England Minutes","","","","3"
"Italy","20120523 09:00:00","Trade Balance non-EU","","","€ 0.495 ","1"
"United Kingdom","20120523 10:00:00","CBI Industrial Trends Survey - Orders (MoM)","","-10.000  %","-8.000  %","1"
"United States","20120523 11:00:00","MBA Mortgage Applications","","","9.200  %","1"
"Canada","20120523 12:30:00","Leading Indicators (MoM)","","0.400  %","0.400  %","2"
"Canada","20120523 12:30:00","Retail Sales (MoM)","","0.300  %","-0.200  %","2"
"Canada","20120523 12:30:00","Retail Sales ex Autos (MoM)","","0.500  %","0.500  %","1"
"United States","20120523 14:00:00","Housing Price Index (MoM)","","0.400  %","0.300  %","1"
"United States","20120523 14:00:00","New Home Sales (MoM)",""," 0.335 "," 0.328 ","2"
"United States","20120523 14:00:00","New Home Sales Change (MoM)","","","-7.100  %","1"
"United States","20120523 14:30:00","EIA Crude Oil Stocks change",""," 0.960 "," 2.128 ","1"
"United States","20120523 18:00:00","Fed Minneapolis's Narayana Kocherlakota speech ","","","","1"
"European Monetary Union","20120523 18:15:00","European Council meeting","","","","1"
"New Zealand","20120523 22:45:00","Trade Balance (MoM)",""," 400.000 "," 134.000 ","2"
