"country","date","name","actual","consensus","previous","volatility"
"Japan","20140114 05:00:00","Eco Watchers Survey: Current","",""," 53.500 ","2"
"Japan","20140114 05:00:00","Eco Watchers Survey: Outlook","",""," 54.800 ","2"
"United Kingdom","20140114 09:30:00","Consumer Price Index (YoY)","","2.100  %","2.100  %","2"
"European Monetary Union","20140114 09:30:00","Consumer Price Index (YoY)","","2.100  %","2.100  %","2"
"United Kingdom","20140114 09:30:00","Consumer Price Index (MoM)","","0.500  %","0.100  %","2"
"United Kingdom","20140114 09:30:00","Core Consumer Price Index (YoY)","","1.800  %","1.800  %","2"
"European Monetary Union","20140114 09:30:00","Core Consumer Price Index (YoY)","","1.800  %","1.800  %","2"
"European Monetary Union","20140114 10:00:00","Industrial Production w.d.a. (YoY)","","1.400  %","0.200  %","2"
"Poland","20140114 13:00:00","M3 Money Supply (YoY)","","","5.700  %","1"
"United States","20140114 13:30:00","Import Price Index (MoM)","","0.300  %","-0.600  %","1"
"United States","20140114 13:30:00","Export Price Index (MoM)","","0.100  %","0.100  %","1"
"United States","20140114 13:30:00","Export Price Index (YoY)","","","-1.600  %","1"
"United States","20140114 13:30:00","Import Price Index (YoY)","","","-1.500  %","1"
"United States","20140114 13:30:00","Retail Sales (MoM)","","0.100  %","0.700  %","3"
"United States","20140114 13:30:00","Retail Sales ex Autos (MoM)","","0.400  %","0.400  %","2"
"United States","20140114 13:55:00","Redbook index (MoM)","","","-0.600  %","1"
"United States","20140114 13:55:00","Redbook index (YoY)","","","4.100  %","1"
"United States","20140114 15:00:00","Business Inventories","","0.300  %","0.700  %","2"
"United States","20140114 16:30:00","4-Week Bill Auction","","","0.000  %","1"
"United States","20140114 17:45:00","Philadelphia Fed's Plosser speech","","","","1"
"United States","20140114 18:20:00","Fed's Richard Fisher's speech","","","","1"
"New Zealand","20140114 21:45:00","Food Price Index (MoM)","","","-0.200  %","1"
"Japan","20140114 23:50:00","Money Supply M2+CD (YoY)","","4.500  %","4.300  %","1"
