"country","date","name","actual","consensus","previous","volatility"
"Australia","20151109 00:30:00","ANZ Job Advertisements","","","","1"
"Japan","20151109 01:30:00","Labor Cash Earnings (YoY)","","","","1"
"Germany","20151109 07:00:00","Current Account n.s.a.","","","","2"
"Germany","20151109 07:00:00","Trade Balance s.a.","","","","2"
"Germany","20151109 07:00:00","Exports (MoM)","","","","2"
"Germany","20151109 07:00:00","Imports (MoM)","","","","2"
"European Monetary Union","20151109 09:30:00","Sentix Investor Confidence","","","","1"
"Greece","20151109 10:00:00","Industrial Production (YoY)","","","","1"
"Portugal","20151109 10:00:00","Global Trade Balance","","","","1"
"European Monetary Union","20151109 10:30:00","OECD Economic Outlook","","","","1"
"Canada","20151109 13:15:00","Housing Starts s.a (YoY)","","","","2"
"United States","20151109 15:00:00","Labor Market Conditions Index","","","","2"
"United States","20151109 16:30:00","3-Month Bill Auction","","","","1"
"United States","20151109 16:30:00","6-Month Bill Auction","","","","1"
"United States","20151109 17:00:00","3-Year Note Auction","","","","1"
"United States","20151109 17:00:00","Federal Reserve Bank of Boston President Rosengren Speech","","","","1"
"New Zealand","20151109 21:45:00","Electronic Card Retail Sales  (MoM)","","","","2"
"New Zealand","20151109 21:45:00","Electronic Card Retail Sales (YoY)","","","","2"
"Japan","20151109 23:50:00","Bank lending (YoY)","","","","1"
"Japan","20151109 23:50:00","Current Account n.s.a.","","","","1"
"Japan","20151109 23:50:00","Trade Balance - BOP Basis","","","","1"
