"country","date","name","actual","consensus","previous","volatility"
"Australia","20170518 01:00:00","Consumer Inflation Expectation","","","","2"
"China","20170518 01:30:00",""House Price Index "","","","","1"
"Australia","20170518 01:30:00","RBA Foreign Exchange Transaction","","","","1"
"Australia","20170518 01:30:00","Part-time employment","","","","2"
"Australia","20170518 01:30:00","Employment Change s.a.","","","","3"
"Australia","20170518 01:30:00","Fulltime employment","","","","2"
"Australia","20170518 01:30:00","Unemployment Rate s.a.","","","","3"
"Australia","20170518 01:30:00","Participation Rate","","","","2"
"China","20170518 02:00:00","FDI - Foreign Direct Investment (YTD) (YoY)","","","","2"
"United Kingdom","20170518 08:30:00","Retail Sales ex-Fuel (MoM)","","","","2"
"United Kingdom","20170518 08:30:00","Retail Sales ex-Fuel (YoY)","","","","2"
"United Kingdom","20170518 08:30:00","Retail Sales (YoY)","","","","2"
"United Kingdom","20170518 08:30:00","Retail Sales (MoM)","","","","2"
"Portugal","20170518 09:00:00","Current Account Balance","","","","1"
"France","20170518 09:00:00","10-y Bond Auction","","","","1"
"Spain","20170518 09:30:00","10-y Obligaciones Auction","","","","1"
"Spain","20170518 09:30:00","3-y Bond Auction","","","","1"
"European Monetary Union","20170518 11:30:00","ECB Monetary Policy Meeting Accounts","","","","3"
"United States","20170518 12:30:00","Initial Jobless Claims","","","","2"
"United States","20170518 12:30:00","Continuing Jobless Claims","","","","1"
"United States","20170518 12:30:00","Philadelphia Fed Manufacturing Survey","","","","2"
"Canada","20170518 12:30:00","Canadian portfolio investment in foreign securities","","","","1"
"Canada","20170518 12:30:00","Foreign portfolio investment in Canadian securities","","","","1"
"United States","20170518 14:30:00","EIA Natural Gas Storage change","","","","1"
"European Monetary Union","20170518 17:00:00","ECB President Draghi's Speech","","","","3"
"United States","20170518 17:15:00","FOMC Member Mester speech","","","","1"
"New Zealand","20170518 21:45:00","Visitor Arrivals (YoY)","","","","1"
