"country","date","name","actual","consensus","previous","volatility"
"United States","20160825 00:00:00","Jackson Hole Symposium","","","","3"
"France","20160825 06:45:00","Individual Investment (Current Year)","","","","1"
"France","20160825 06:45:00","Business Climate","","","","1"
"Spain","20160825 07:00:00","Gross Domestic Product (YoY)","","","","1"
"Spain","20160825 07:00:00","Gross Domestic Product (QoQ)","","","","1"
"Switzerland","20160825 07:15:00","Industrial Production (YoY)","","","","2"
"Switzerland","20160825 07:15:00","Industrial Production (QoQ)","","","","2"
"Germany","20160825 08:00:00","IFO - Business Climate","","","","2"
"Germany","20160825 08:00:00","IFO - Current Assessment","","","","2"
"Germany","20160825 08:00:00","IFO - Expectations","","","","2"
"United Kingdom","20160825 10:00:00","CBI Distributive Trades Survey - Realized (MoM)","","","","1"
"Russia","20160825 11:00:00","Central Bank Reserves $","","","","1"
"United States","20160825 12:30:00","Continuing Jobless Claims","","","","1"
"United States","20160825 12:30:00","Initial Jobless Claims","","","","2"
"United States","20160825 12:30:00","Durable Goods Orders","","","","2"
"United States","20160825 12:30:00","Durable Goods Orders ex Transportation","","","","2"
"United States","20160825 13:45:00","Markit Services PMI","","","","2"
"United States","20160825 13:45:00","Markit PMI Composite","","","","2"
"United States","20160825 14:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20160825 15:00:00","Kansas Fed manufacturing activity","","","","1"
"United States","20160825 17:00:00","7-Year Note Auction","","","","1"
"Japan","20160825 23:30:00","Tokyo Consumer Price Index (YoY)","","","","2"
"Japan","20160825 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","","","2"
" Energy (YoY)"","20160825 23:30:00",""Tokyo CPI ex Food","","","","Japan"
"Japan","20160825 23:30:00","National Consumer Price Index (YoY)","","","","2"
" Energy (YoY)"","20160825 23:30:00",""National CPI Ex Food","","","","Japan"
"Japan","20160825 23:30:00","National CPI Ex-Fresh Food (YoY)","","","","2"
