"country","date","name","actual","consensus","previous","volatility"
"China","20170510 01:30:00","Producer Price Index (YoY)","","","","2"
"China","20170510 01:30:00","Consumer Price Index (MoM)","","","","2"
"China","20170510 01:30:00","Consumer Price Index (YoY)","","","","2"
"Japan","20170510 05:00:00","Coincident Index","","","","2"
"Japan","20170510 05:00:00","Leading Economic Index","","","","2"
" EUR"","20170510 06:45:00",""Exports","","","","France"
"France","20170510 06:45:00","Trade Balance EUR","","","","1"
" EUR"","20170510 06:45:00",""Imports","","","","France"
"France","20170510 06:45:00","Industrial Output (MoM)","","","","1"
"France","20170510 06:45:00","Current Account","","","","1"
"China","20170510 07:00:00","M2 Money Supply (YoY)","","","","1"
"China","20170510 07:00:00","New Loans","","","","1"
"Italy","20170510 08:00:00","Industrial Output s.a. (MoM)","","","","1"
"Italy","20170510 08:00:00","Industrial Output w.d.a (YoY)","","","","1"
"Greece","20170510 09:00:00","Industrial Production (YoY)","","","","1"
"Greece","20170510 09:00:00","Consumer Price Index - Harmonized (YoY)","","","","1"
"Greece","20170510 09:00:00","Consumer Price Index (YoY)","","","","1"
"Portugal","20170510 10:00:00","Global Trade Balance","","","","1"
"Portugal","20170510 10:00:00","Unemployment Rate","","","","1"
"United States","20170510 11:00:00","MBA Mortgage Applications","","","","1"
"India","20170510 11:30:00","M3 Money Supply","","","","1"
"Brazil","20170510 12:00:00","IPCA Inflation","","","","1"
"European Monetary Union","20170510 12:00:00","ECB President Draghi's Speech","","","","3"
"United States","20170510 12:30:00","Export Price Index (YoY)","","","","1"
"United States","20170510 12:30:00","Import Price Index (YoY)","","","","1"
"United States","20170510 12:30:00","Export Price Index (MoM)","","","","1"
"United States","20170510 12:30:00","Import Price Index (MoM)","","","","1"
"United States","20170510 14:30:00","EIA Crude Oil Stocks change","","","","1"
"United States","20170510 16:00:00","Federal Reserve Bank of Boston President Rosengren Speech","","","","1"
"United States","20170510 17:00:00","10-Year Note Auction","","","","1"
"United States","20170510 18:00:00","Monthly Budget Statement","","","","2"
"United States","20170510 19:00:00","Loan Officer Survey","","","","1"
"New Zealand","20170510 21:00:00","RBNZ Interest Rate Decision","","","","3"
"New Zealand","20170510 21:00:00",""Monetary Policy Statement "","","","","3"
"New Zealand","20170510 21:00:00","RBNZ Press Conference","","","","3"
"New Zealand","20170510 22:45:00","Food Price Index (MoM)","","","","1"
"United Kingdom","20170510 23:01:00","RICS Housing Price Balance","","","","2"
"Japan","20170510 23:50:00","Bank lending (YoY)","","","","1"
"Japan","20170510 23:50:00","Foreign bond investment","","","","2"
"Japan","20170510 23:50:00","Foreign investment in Japan stocks","","","","2"
"Japan","20170510 23:50:00","Current Account n.s.a.","","","","1"
"Japan","20170510 23:50:00","Trade Balance - BOP Basis","","","","1"
