"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20130212 00:01:00","RICS Housing Price Balance","-4.000  %","-2.000  %","0.000  %","2"
"Australia","20130212 00:30:00","National Australia Bank's Business Confidence"," 3.000 ",""," 2.000 ","2"
"Japan","20130212 05:00:00","Consumer Confidence Index"," 43.300 "," 40.500 "," 39.200 ","2"
"Japan","20130212 06:00:00","Machine Tool Orders (YoY)","-26.100  %","","-21.300  %","2"
"Switzerland","20130212 08:15:00","Consumer Price Index (YoY)","-0.300  %","-0.300  %","-0.400  %","2"
"Switzerland","20130212 08:15:00","Consumer Price Index (MoM)","-0.300  %","-0.300  %","-0.200  %","2"
"United Kingdom","20130212 09:30:00","Consumer Price Index (YoY)","2.700  %","2.800  %","2.700  %","2"
"European Monetary Union","20130212 09:30:00","Consumer Price Index (YoY)","2.700  %","2.800  %","2.700  %","2"
"United Kingdom","20130212 09:30:00","Consumer Price Index (MoM)","-0.500  %","-0.400  %","0.500  %","2"
"United Kingdom","20130212 09:30:00","Core Consumer Price Index (YoY)","2.300  %","","2.400  %","2"
"European Monetary Union","20130212 09:30:00","Core Consumer Price Index (YoY)","2.300  %","","2.400  %","2"
"United Kingdom","20130212 09:30:00","Producer Price Index - Output (YoY) n.s.a","2.000  %","2.000  %","2.200  %","2"
"United Kingdom","20130212 09:30:00","PPI Core Output (YoY) n.s.a ","1.400  %","1.400  %","1.500  %","2"
"Switzerland","20130212 10:00:00","SNB Chairman Jordan Speech","","","","2"
"Poland","20130212 13:00:00","Current Account","€ -1,204.000 M","","€ -1,490.000 M","1"
"Canada","20130212 13:45:00","BoC Governor Mark Carney Speech","","","","2"
"United States","20130212 13:55:00","Redbook index (YoY)","2.400  %","","1.500  %","1"
"United States","20130212 13:55:00","Redbook index (MoM)","1.100  %","","-0.600  %","1"
"European Monetary Union","20130212 14:30:00","ECB President Draghi's Speech","","","","3"
"European Monetary Union","20130212 15:30:00","Rajoy-Draghi meeting","","","","2"
"United States","20130212 16:30:00","Fed's George Speech","","","","1"
"United States","20130212 16:30:00","4-Week Bill Auction","0.080  %","","0.065  %","1"
"United States","20130212 18:00:00","3-Year Note Auction","0.411  %","","0.385  %","1"
"United States","20130212 19:00:00","Monthly Budget Statement"," 2.880 B"," -2.000 B"," -0.260 B","2"
"Korea, Republic of","20130212 21:00:00","Export Price Growth (YoY)","","","-5.500  %","1"
"Korea, Republic of","20130212 21:00:00","Import Price Growth (YoY)","","","-8.800  %","1"
"Korea, Republic of","20130212 23:00:00","Unemployment Rate","","","3.000  %","1"
"Australia","20130212 23:30:00","Westpac Consumer Confidence","","","0.600  %","2"
"Japan","20130212 23:50:00","Domestic Corporate Goods Price Index (YoY)","","-0.300  %","-0.600  %","1"
"Japan","20130212 23:50:00","Domestic Corporate Goods Price Index (MoM)","","0.200  %","0.300  %","1"
"Japan","20130212 23:50:00","Tertiary Industry Index (MoM)","","0.800  %","-0.300  %","2"
