"country","date","name","actual","consensus","previous","volatility"
"India","20171019 00:00:00","Deewali","","","","0"
"Australia","20171019 00:30:00","National Australia Bank's Business Confidence (QoQ)","","","","2"
"Australia","20171019 00:30:00","Employment Change s.a.","","","","3"
"Australia","20171019 00:30:00","Fulltime employment","","","","1"
"Australia","20171019 00:30:00","Part-time employment","","","","1"
"Australia","20171019 00:30:00","Unemployment Rate s.a.","","","","3"
"Australia","20171019 00:30:00","Participation Rate","","","","2"
"China","20171019 02:00:00","Retail Sales (YoY)","","","","2"
"China","20171019 02:00:00","Industrial Production (YoY)","","","","2"
"China","20171019 02:00:00","NBS Press Conference","","","","2"
"China","20171019 02:00:00","Urban investment (YTD) (YoY)","","","","1"
"China","20171019 02:00:00","Gross Domestic Product (YoY)","","","","3"
"China","20171019 02:00:00","Gross Domestic Product (QoQ)","","","","3"
"Japan","20171019 04:30:00","All Industry Activity Index (MoM)","","","","2"
"Switzerland","20171019 06:00:00","Trade Balance","","","","1"
"Switzerland","20171019 06:00:00","Exports (MoM)","","","","1"
"Switzerland","20171019 06:00:00","Imports (MoM)","","","","1"
"Spain","20171019 08:00:00","Deadline to confirm if Catalonia declared the Independence","","","","2"
"United Kingdom","20171019 08:30:00","Retail Sales ex-Fuel (YoY)","","","","2"
"United Kingdom","20171019 08:30:00","Retail Sales ex-Fuel (MoM)","","","","2"
"United Kingdom","20171019 08:30:00","Retail Sales (MoM)","","","","3"
"European Monetary Union","20171019 08:30:00","Retail Sales (MoM)","","","","2"
"United Kingdom","20171019 08:30:00","Retail Sales (YoY)","","","","2"
"Spain","20171019 08:50:00","10-y Obligaciones Auction","","","","1"
"Spain","20171019 08:50:00","3-y Bond Auction","","","","1"
"Spain","20171019 08:50:00","30-y Bond Auction","","","","1"
"United Kingdom","20171019 09:00:00","10-y Bond Auction","","","","1"
"Portugal","20171019 10:00:00","Current Account Balance","","","","1"
"European Monetary Union","20171019 10:00:00","European Council meeting","","","","2"
"United States","20171019 12:30:00","Initial Jobless Claims","","","","2"
"United States","20171019 12:30:00","Continuing Jobless Claims","","","","2"
"United States","20171019 12:30:00","Philadelphia Fed Manufacturing Survey","","","","2"
"Russia","20171019 13:00:00","Central Bank Reserves $","","","","1"
"United States","20171019 13:30:00","Fed's George Speech","","","","2"
"United States","20171019 14:30:00","EIA Natural Gas Storage change","","","","1"
"New Zealand","20171019 21:45:00","Visitor Arrivals (YoY)","","","","1"
