"country","date","name","actual","consensus","previous","volatility"
"Australia","20140508 01:30:00","Employment Change s.a.",""," 6,750.000 "," 18,100.000 ","2"
"Australia","20140508 01:30:00","Fulltime employment","",""," -22,100.000 ","2"
"Australia","20140508 01:30:00","Participation Rate","","","64.700  %","2"
"Australia","20140508 01:30:00","Unemployment Rate s.a.","","5.900  %","5.800  %","2"
"China","20140508 02:00:00","Trade Balance","","$ 13.900 ","$ 7.710 ","2"
"Germany","20140508 06:00:00","Industrial Production n.s.a. w.d.a. (YoY)","","","4.800  %","2"
"Germany","20140508 06:00:00","Industrial Production s.a. (MoM)","","0.200  %","0.400  %","2"
"Switzerland","20140508 07:15:00","Consumer Price Index (YoY)","","0.100  %","0.000  %","2"
"Switzerland","20140508 07:15:00","Consumer Price Index (MoM)","","0.100  %","0.400  %","2"
"United Kingdom","20140508 11:00:00","BoE Interest Rate Decision","","0.500  %","0.500  %","2"
"European Monetary Union","20140508 11:00:00","BoE Interest Rate Decision","","0.500  %","0.500  %","2"
"United Kingdom","20140508 11:00:00","BoE Asset Purchase Facility","","£ 375.000 ","£ 375.000 ","2"
"European Monetary Union","20140508 11:00:00","BoE Asset Purchase Facility","","£ 375.000 ","£ 375.000 ","2"
"European Monetary Union","20140508 11:45:00","ECB Interest Rate Decision","","0.250  %","0.250  %","2"
"Chile","20140508 12:00:00","Consumer Price Index (Inflation) (MoM)","","","0.800  %","1"
"Canada","20140508 12:15:00","Housing Starts s.a (YoY)",""," 175.000 "," 156.800 ","2"
"European Monetary Union","20140508 12:30:00","ECB Monetary policy statement and press conference","","","","3"
"United States","20140508 12:30:00","Initial Jobless Claims",""," 325.000 "," 344.000 ","2"
"United States","20140508 12:30:00","Continuing Jobless Claims",""," 2.765 "," 2.771 ","2"
"Canada","20140508 12:30:00","New Housing Price Index (YoY)","","","1.500  %","2"
"Canada","20140508 12:30:00","New Housing Price Index (MoM)","","0.400  %","0.200  %","2"
"Mexico","20140508 13:00:00","12-Month Inflation","","","3.760  %","1"
"Mexico","20140508 13:00:00","1st half-month Core Inflation","","","0.260  %","1"
"Mexico","20140508 13:00:00","Core Inflation","","","0.210  %","1"
"United States","20140508 13:30:00","Fed's Yellen Speech","","","","3"
"United States","20140508 14:30:00","EIA Natural Gas Storage change","",""," 82.000 ","1"
"Turkey","20140508 14:30:00","Treasury Cash Balance","",""," -4.640 ","1"
"United States","20140508 17:00:00","30-Year Bond Auction","","","3.525  %","1"
"United States","20140508 18:00:00","Fed's Bullard speech","","","","1"
"New Zealand","20140508 21:00:00","REINZ House Price Index (MoM)","","","3.400  %","2"
"New Zealand","20140508 21:45:00","Electronic Card Retail Sales (YoY)","","","5.100  %","2"
"New Zealand","20140508 21:45:00","Electronic Card Retail Sales  (MoM)","","","0.000  %","2"
"Japan","20140508 23:50:00","JP Foreign Reserves","","","$ 1,279.300 ","1"
