"country","date","name","actual","consensus","previous","volatility"
"Australia","20171121 00:30:00","RBA Meeting's Minutes","","","","3"
"Japan","20171121 04:30:00","All Industry Activity Index (MoM)","","","","2"
"Switzerland","20171121 07:00:00","Trade Balance","","","","1"
"Switzerland","20171121 07:00:00","Exports (MoM)","","","","1"
"Switzerland","20171121 07:00:00","Imports (MoM)","","","","1"
"European Monetary Union","20171121 09:00:00","EU Financial Stability Review","","","","2"
"Australia","20171121 09:05:00","RBA's Governor Philip Lowe Speech","","","","2"
"Spain","20171121 09:30:00","9-Month Letras Auction","","","","1"
"Spain","20171121 09:30:00","3-Month Letras Auction","","","","1"
"United Kingdom","20171121 09:30:00","Public Sector Net Borrowing","","","","2"
"United Kingdom","20171121 10:00:00","Inflation Report Hearings","","","","2"
"United Kingdom","20171121 11:00:00","CBI Industrial Trends Survey - Orders (MoM)","","","","1"
"Portugal","20171121 11:00:00","Current Account Balance","","","","1"
"United States","20171121 13:30:00",""Chicago Fed National Activity Index "","","","","2"
"Canada","20171121 13:30:00","Wholesale Sales (MoM)","","","","1"
"United States","20171121 13:55:00","Redbook index (YoY)","","","","1"
"United States","20171121 13:55:00","Redbook index (MoM)","","","","1"
"New Zealand","20171121 14:00:00","GDT Price Index","","","","1"
"United States","20171121 15:00:00","Existing Home Sales (MoM)","","","","1"
"United States","20171121 15:00:00","Existing Home Sales Change (MoM)","","","","1"
"European Monetary Union","20171121 15:00:00","ECB Cœuré Speech","","","","2"
"United States","20171121 16:30:00","4-Week Bill Auction","","","","1"
"United States","20171121 20:30:00","API Weekly Crude Oil Stock","","","","1"
"New Zealand","20171121 21:45:00","Visitor Arrivals (YoY)","","","","1"
"United States","20171121 23:00:00","Fed's Yellen Speech","","","","2"
"Australia","20171121 23:30:00","Westpac Leading Index (MoM)","","","","1"
