"country","date","name","actual","consensus","previous","volatility"
"Australia","20160802 01:30:00","Building Permits (MoM)","","","","1"
"Australia","20160802 01:30:00","Building Permits (YoY)","","","","1"
"Australia","20160802 01:30:00","Exports","","","","2"
"Australia","20160802 01:30:00","Imports","","","","2"
"Australia","20160802 01:30:00","Trade Balance","","","","2"
"New Zealand","20160802 03:00:00","RBNZ Inflation Expectations (YoY)","","","","1"
"Australia","20160802 04:30:00","RBA Interest Rate Decision","","","","3"
"Australia","20160802 04:30:00","RBA Rate Statement","","","","3"
"Japan","20160802 05:00:00","Consumer Confidence Index","","","","1"
"Australia","20160802 06:30:00","RBA Commodity Index SDR (YoY)","","","","1"
"Spain","20160802 07:00:00","Unemployment Change","","","","1"
"Switzerland","20160802 07:15:00","Real Retail Sales (YoY)","","","","2"
"Switzerland","20160802 07:30:00","SVME - Purchasing Managers' Index","","","","1"
"United Kingdom","20160802 08:30:00","PMI Construction","","","","2"
"European Monetary Union","20160802 09:00:00","Producer Price Index (MoM)","","","","2"
"European Monetary Union","20160802 09:00:00","Producer Price Index (YoY)","","","","2"
"France","20160802 09:00:00","10-y Bond Auction","","","","1"
"United Kingdom","20160802 09:30:00","30-y Bond Auction","","","","1"
"Brazil","20160802 12:00:00","Industrial Output (MoM)","","","","1"
"Brazil","20160802 12:00:00","Industrial Output (YoY)","","","","1"
"United States","20160802 12:30:00","Personal Spending","","","","2"
"United States","20160802 12:30:00","Core Personal Consumption Expenditure - Price Index (YoY)","","","","2"
"United States","20160802 12:30:00","Personal Income (MoM)","","","","2"
"United States","20160802 12:30:00","Personal Consumption Expenditures - Price Index (MoM)","","","","2"
"United States","20160802 12:30:00","Personal Consumption Expenditures - Price Index (YoY)","","","","2"
"United States","20160802 12:30:00","Core Personal Consumption Expenditure - Price Index (MoM)","","","","2"
"United States","20160802 12:55:00","Redbook index (MoM)","","","","1"
"United States","20160802 12:55:00","Redbook index (YoY)","","","","1"
"Canada","20160802 13:30:00","RBC Manufacturing PMI","","","","2"
"United States","20160802 13:45:00","ISM New York index","","","","1"
"New Zealand","20160802 14:00:00","GDT Price Index","","","","1"
"United States","20160802 15:30:00","4-Week Bill Auction","","","","1"
"United States","20160802 17:30:00","Total Vehicle Sales","","","","1"
"United States","20160802 20:30:00","API Weekly Crude Oil Stock","","","","1"
"New Zealand","20160802 22:45:00","Participation Rate","","","","2"
"New Zealand","20160802 22:45:00","Labour cost index (YoY)","","","","1"
"New Zealand","20160802 22:45:00","Labour cost index (QoQ)","","","","1"
"United Kingdom","20160802 23:01:00","BRC Shop Price Index (MoM)","","","","1"
"Australia","20160802 23:30:00","AiG Performance of Services Index","","","","1"
"Japan","20160802 23:50:00","BoJ Monetary Policy Meeting Minutes","","","","2"
