"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20171023 00:00:00","Labour Day","","","","0"
"China","20171023 01:30:00",""House Price Index "","","","","1"
"Australia","20171023 02:00:00","RBA Annual Report","","","","1"
"Japan","20171023 05:00:00","Leading Economic Index","","","","2"
"Japan","20171023 05:00:00","Coincident Index","","","","2"
"Greece","20171023 08:00:00","Current Account (YoY)","","","","1"
"Germany","20171023 10:00:00","German Buba Monthly Report","","","","1"
"United Kingdom","20171023 10:00:00","CBI Industrial Trends Survey - Orders (MoM)","","","","1"
"United States","20171023 12:30:00",""Chicago Fed National Activity Index "","","","","2"
"Canada","20171023 12:30:00","Wholesale Sales (MoM)","","","","1"
"European Monetary Union","20171023 14:00:00","Consumer Confidence","","","","1"
"United States","20171023 15:30:00","3-Month Bill Auction","","","","1"
"United States","20171023 15:30:00","6-Month Bill Auction","","","","1"
