"country","date","name","actual","consensus","previous","volatility"
"Switzerland","20161122 07:00:00","Imports (MoM)","","","","1"
"Switzerland","20161122 07:00:00","Exports (MoM)","","","","1"
"Switzerland","20161122 07:00:00","Trade Balance","","","","1"
"Australia","20161122 07:45:00","RBA Assistant Governor Kent Speech","","","","2"
"United Kingdom","20161122 09:30:00","Public Sector Net Borrowing","","","","2"
"Spain","20161122 10:00:00","3-Month Letras Auction","","","","1"
"Spain","20161122 10:00:00","9-Month Letras Auction","","","","1"
"Germany","20161122 11:00:00","German Buba Monthly Report","","","","1"
"United Kingdom","20161122 11:00:00","CBI Industrial Trends Survey - Orders (MoM)","","","","1"
"Brazil","20161122 12:30:00","Current Account","","","","1"
"Canada","20161122 13:30:00","Retail Sales ex Autos (MoM)","","","","1"
"Canada","20161122 13:30:00","Retail Sales (MoM)","","","","1"
"United States","20161122 13:55:00","Redbook index (YoY)","","","","1"
"United States","20161122 13:55:00","Redbook index (MoM)","","","","1"
"United States","20161122 15:00:00","Existing Home Sales (MoM)","","","","1"
"United States","20161122 15:00:00","Existing Home Sales Change (MoM)","","","","1"
"United States","20161122 15:00:00","Richmond Fed Manufacturing Index","","","","1"
"European Monetary Union","20161122 15:00:00","Consumer Confidence","","","","1"
"United States","20161122 16:30:00","4-Week Bill Auction","","","","1"
"United States","20161122 18:00:00","5-Year Note Auction","","","","1"
"United States","20161122 21:30:00","API Weekly Crude Oil Stock","","","","1"
