"country","date","name","actual","consensus","previous","volatility"
"France","20150814 05:30:00","Gross Domestic Product (YoY)","","","","1"
"France","20150814 05:30:00","Gross Domestic Product (QoQ)","","","","1"
"Germany","20150814 06:00:00","Gross Domestic Product s.a (QoQ)","","","","2"
"Germany","20150814 06:00:00","Gross Domestic Product w.d.a (YoY)","","","","2"
"Germany","20150814 06:00:00","Gross Domestic Product n.s.a (YoY)","","","","2"
"India","20150814 06:30:00","WPI Inflation","","","","1"
"France","20150814 06:45:00","Nonfarm Payrolls (QoQ)","","","","1"
"Italy","20150814 08:00:00","Gross Domestic Product (YoY)","","","","2"
"Italy","20150814 08:00:00","Gross Domestic Product (QoQ)","","","","2"
"European Monetary Union","20150814 09:00:00","Consumer Price Index - Core (YoY)","","","","3"
"European Monetary Union","20150814 09:00:00","Consumer Price Index (MoM)","","","","3"
"European Monetary Union","20150814 09:00:00","Consumer Price Index (YoY)","","","","3"
"European Monetary Union","20150814 09:00:00","Gross Domestic Product s.a. (QoQ)","","","","3"
"European Monetary Union","20150814 09:00:00","Gross Domestic Product s.a. (YoY)","","","","3"
"Portugal","20150814 10:00:00","Gross Domestic Product (YoY)","","","","1"
"Portugal","20150814 10:00:00","Gross Domestic Product (QoQ)","","","","1"
"United States","20150814 12:30:00","Producer Price Index (YoY)","","","","1"
"United States","20150814 12:30:00","Producer Price Index ex Food & Energy (YoY)","","","","1"
"United States","20150814 12:30:00","Producer Price Index ex Food & Energy (MoM)","","","","1"
"United States","20150814 12:30:00","Producer Price Index (MoM)","","","","1"
"Canada","20150814 12:30:00","Manufacturing Shipments (MoM)","","","","1"
"United States","20150814 13:15:00","Capacity Utilization","","","","2"
"United States","20150814 13:15:00","Industrial Production (MoM)","","","","2"
"United States","20150814 14:00:00","Reuters/Michigan Consumer Sentiment Index","","","","1"
"European Monetary Union","20150814 14:00:00","Eurogroup meeting","","","","3"
