"country","date","name","actual","consensus","previous","volatility"
"China","20140106 01:45:00","HSBC China Services PMI","",""," 52.500 ","2"
"Germany","20140106 08:53:00","Markit Services PMI",""," 54.000 "," 55.700 ","2"
"European Monetary Union","20140106 08:58:00","Markit PMI Composite",""," 52.100 "," 51.700 ","2"
"European Monetary Union","20140106 08:58:00","Markit Services PMI",""," 51.000 "," 51.200 ","2"
"United Kingdom","20140106 09:28:00","Markit Services PMI",""," 60.000 "," 60.000 ","2"
"European Monetary Union","20140106 09:30:00","Sentix Investor Confidence",""," 9.500 "," 8.000 ","2"
"Germany","20140106 13:00:00","Consumer Price Index (YoY)","","1.400  %","1.300  %","3"
"Germany","20140106 13:00:00","Consumer Price Index (MoM)","","0.300  %","0.200  %","2"
"Germany","20140106 13:00:00","Harmonised Index of Consumer Prices (MoM)","","0.800  %","0.200  %","2"
"Germany","20140106 13:00:00","Harmonised Index of Consumer Prices (YoY)","","1.400  %","1.600  %","3"
"Chile","20140106 13:30:00","IMACEC","","","3.900  %","1"
"Singapore","20140106 13:30:00","Purchasing Managers Index","",""," 50.800 ","1"
"Canada","20140106 13:30:00","Raw Material Price Index","","-1.100  %","-2.300  %","1"
"Canada","20140106 13:30:00","Industrial Product Price (MoM)","","-0.300  %","-0.300  %","1"
"United States","20140106 15:00:00","Factory Orders (MoM)","","1.800  %","-0.900  %","2"
"United States","20140106 15:00:00","ISM Non-Manufacturing PMI",""," 54.600 "," 53.900 ","3"
"United States","20140106 16:30:00","3-Month Bill Auction","","","0.065  %","1"
"United States","20140106 16:30:00","6-Month Bill Auction","","","0.090  %","1"
"New Zealand","20140106 21:45:00","Trade Balance (MoM)","","$ -26.000 ","$ 183.000 ","2"
"New Zealand","20140106 21:45:00","Exports","","$ 4.390 ","$ 4.500 ","1"
"New Zealand","20140106 21:45:00","Imports","","$ 4.400 ","$ 4.300 ","1"
"New Zealand","20140106 21:45:00","Trade Balance (YoY)","","$ -0.450 ","$ -1.000 ","2"
"United States","20140106 22:30:00","Fed Chairman Nomination Vote","","","","3"
"Japan","20140106 23:50:00","Monetary Base (YoY)","","","52.500  %","1"
