"country","date","name","actual","consensus","previous","volatility"
"All","20120618 n/a:00","G20 Meeting","","","","2"
"Russia","20120618 00:00:00","Industrial Output","","","1.300  %","1"
"Colombia","20120618 n/a:00","Sacred Heart","","","","0"
"Australia","20120618 01:30:00","New Motor Vehicle Sales (MoM)","2.400  %","","-1.000  %","1"
"Australia","20120618 01:30:00","New Motor Vehicle Sales (YoY)","22.400  %","","6.700  %","1"
"Japan","20120618 05:00:00","Bank of Japan Monthly Economic Survey","","","","2"
"India","20120618 05:30:00","Cash Reserve Ratio","","","4.750  %","1"
"India","20120618 05:30:00","RBI Interest Rate Decision (Repo Rate)","","","8.000  %","1"
"India","20120618 05:30:00","Reserve Repo Rate","","","7.000  %","1"
"Turkey","20120618 07:00:00","Consumer Confidence","",""," 91.100 ","1"
"Norway","20120618 08:00:00","Current Account","",""," 113.000 ","1"
"Hong Kong SAR","20120618 08:30:00","Unemployment rate","","","3.300  %","2"
"United Kingdom","20120618 11:30:00","BOE Deputy Governor Paul Tucker speaks","","","","1"
"Canada","20120618 12:30:00","Canadian portfolio investment in foreign securities","","","$ -7.780 ","1"
"Canada","20120618 12:30:00","Foreign portfolio investment in Canadian securities","","$ 3.410 ","$ -2.080 ","1"
"Belgium","20120618 13:00:00","Consumer Confidence Index","",""," -10.000 ","1"
"United States","20120618 14:00:00","NAHB Housing Market Index",""," 29.000 "," 29.000 ","1"
