"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20160303 00:00:00","ANZ Commodity Price","","","","1"
"Australia","20160303 00:30:00","Trade Balance","","","","2"
"Australia","20160303 00:30:00","Exports","","","","2"
"Australia","20160303 00:30:00","Imports","","","","2"
"China","20160303 01:45:00","Caixin China Services PMI","","","","2"
"France","20160303 06:30:00","ILO Unemployment","","","","1"
"United Kingdom","20160303 07:00:00","Nationwide Housing Prices s.a (MoM)","","","","1"
"United Kingdom","20160303 07:00:00","Nationwide Housing Prices n.s.a (YoY)","","","","1"
"Spain","20160303 08:15:00","Markit Services PMI","","","","2"
"United Kingdom","20160303 08:30:00","Halifax House Prices (MoM)","","","","1"
"United Kingdom","20160303 08:30:00","Halifax House Prices (3m/YoY)","","","","1"
"Italy","20160303 08:45:00","Markit Services PMI","","","","2"
"France","20160303 08:50:00","Markit Services PMI","","","","2"
"France","20160303 08:50:00","Markit PMI Composite","","","","2"
"Germany","20160303 08:55:00","Markit Services PMI","","","","2"
"Germany","20160303 08:55:00","Markit PMI Composite","","","","2"
"European Monetary Union","20160303 09:00:00","Markit Services PMI","","","","2"
"European Monetary Union","20160303 09:00:00","Markit PMI Composite","","","","2"
"United Kingdom","20160303 09:30:00","Markit Services PMI","","","","2"
"European Monetary Union","20160303 10:00:00","Retail Sales (MoM)","","","","1"
"European Monetary Union","20160303 10:00:00","Retail Sales (YoY)","","","","1"
"France","20160303 10:00:00","10-y Bond Auction","","","","1"
"United States","20160303 12:30:00","Challenger Job Cuts (YoY)","","","","1"
"United States","20160303 13:30:00","Initial Jobless Claims","","","","2"
"United States","20160303 13:30:00","Continuing Jobless Claims","","","","1"
"United States","20160303 13:30:00","Nonfarm Productivity","","","","1"
"United States","20160303 13:30:00","Unit Labor Costs","","","","1"
"United States","20160303 14:45:00","Markit PMI Composite","","","","2"
"United States","20160303 14:45:00","Markit Services PMI","","","","2"
"United States","20160303 15:00:00","ISM Non-Manufacturing PMI","","","","2"
"United States","20160303 15:00:00","Factory Orders (MoM)","","","","2"
"United States","20160303 15:30:00","EIA Natural Gas Storage change","","","","1"
