"country","date","name","actual","consensus","previous","volatility"
"South Korea","20150408 03:00:00","Money Supply Growth"," 8.600 ",""," 8.200 ","1"
"Japan","20150408 03:36:00","BoJ Monetary Policy Statement ","","","","2"
"Japan","20150408 03:36:00","BoJ Press Conference","","","","3"
"Japan","20150408 05:00:00","Eco Watchers Survey: Outlook"," 53.400 ",""," 53.200 ","2"
"Japan","20150408 05:00:00","Eco Watchers Survey: Current"," 52.200 ",""," 50.100 ","2"
"Germany","20150408 06:00:00","Factory Orders n.s.a. (YoY)","-1.300  %","","-0.300  %","2"
"Germany","20150408 06:00:00","Factory Orders s.a. (MoM)","-0.900  %","1.500  %","-2.600  %","1"
"France","20150408 06:45:00","Trade Balance EUR","€ -3.449 B","€ -3.800 B","€ -3.710 B","1"
"France","20150408 06:45:00","Exports, EUR","€ 37.300 B","","€ 36.849 B","1"
"France","20150408 06:45:00","Imports, EUR","€ 40.800 B","","€ 40.575 B","1"
"Switzerland","20150408 07:15:00","Consumer Price Index (YoY)","-0.900  %","-1.000  %","-0.800  %","2"
"United Kingdom","20150408 08:30:00","BOE Credit Conditions Survey","","","","1"
"European Monetary Union","20150408 09:00:00","Retail Sales (YoY)","3.000  %","3.000  %","3.200  %","2"
"United States","20150408 11:00:00","MBA Mortgage Applications","0.400  %","","4.600  %","2"
"Chile","20150408 12:00:00","Consumer Price Index (Inflation) (MoM)","0.600  %","","0.400  %","1"
"Chile","20150408 12:00:00","Core Consumer Price Index (Inflation) (MoM)","0.500  %","","0.600  %","1"
"Brazil","20150408 12:00:00","IPCA Inflation","1.320  %","","1.220  %","1"
"Mexico","20150408 13:00:00","Consumer Confidence"," 93.100 ",""," 90.300 ","1"
"Mexico","20150408 13:00:00","Consumer Confidence s.a"," 93.000 ",""," 92.700 ","1"
"United States","20150408 13:30:00","Fed's William Dudley speech","","","","2"
"Hungary","20150408 14:00:00","Budget Balance"," -226.000 B",""," -256.900 B","1"
"United States","20150408 14:30:00","EIA Crude Oil Stocks change"," 10.949 M"," 3.429 M"," 4.766 M","1"
"United States","20150408 17:00:00","10-Year Note Auction","1.925  %","","2.139  %","1"
"United States","20150408 18:00:00","FOMC Minutes","","","","3"
"Australia","20150408 23:30:00","AiG Performance of Construction Index","",""," 43.900 ","2"
"Japan","20150408 23:50:00","Foreign bond investment","","","¥ 1,017.200 ","2"
"Japan","20150408 23:50:00","Foreign investment in Japan stocks","","","¥ -35.100 ","2"
