"country","date","name","actual","consensus","previous","volatility"
"Australia","20130305 00:30:00","Current Account Balance",""," -15.350 "," -14.900 ","2"
"Australia","20130305 00:30:00","Retail Sales s.a. (MoM)","","0.400  %","-0.200  %","2"
"Japan","20130305 01:30:00","Labor Cash Earnings (YoY)","","-0.300  %","-1.700  %","2"
"Australia","20130305 03:30:00","RBA Rate Statement","","","","2"
"Australia","20130305 03:30:00","RBA Interest Rate Decision","","3.000  %","3.000  %","2"
"Italy","20130305 08:43:00","Markit Services PMI",""," 43.600 "," 43.900 ","2"
"France","20130305 08:48:00","Markit Services PMI",""," 42.700 "," 43.600 ","2"
"Germany","20130305 08:53:00","Markit Services PMI",""," 54.100 "," 55.700 ","2"
"European Monetary Union","20130305 08:58:00","Markit Services PMI",""," 47.300 "," 48.600 ","2"
"European Monetary Union","20130305 08:58:00","Markit PMI Composite",""," 47.300 "," 48.600 ","2"
"United Kingdom","20130305 09:28:00","Markit Services PMI",""," 51.000 "," 51.500 ","2"
"European Monetary Union","20130305 10:00:00","Retail Sales (YoY)","","-2.900  %","-3.400  %","2"
"European Monetary Union","20130305 10:00:00","Retail Sales (MoM)","","0.200  %","-0.800  %","2"
"United States","20130305 13:55:00","Redbook index (MoM)","","","1.400  %","1"
"United States","20130305 13:55:00","Redbook index (YoY)","","","2.700  %","1"
"Mexico","20130305 14:00:00","Consumer Confidence","",""," 100.000 ","1"
"Mexico","20130305 14:00:00","Consumer Confidence s.a","",""," 98.300 ","1"
"United States","20130305 15:00:00","IBD/TIPP Economic Optimism (MoM)",""," 46.300 "," 47.300 ","1"
"United States","20130305 15:00:00","ISM Non-Manufacturing PMI",""," 55.000 "," 55.200 ","2"
"United States","20130305 16:30:00","52-week Bill auction","","","0.145  %","1"
"United States","20130305 16:30:00","4-Week Bill Auction","","","0.110  %","1"
