"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20120731 01:00:00","RBNZ Business Confidence","","","12.600  %","2"
"New Zealand","20120731 01:00:00","NBNZ Activity Outlook","","","20.800  %","2"
"Australia","20120731 01:30:00","Building Permits (MoM)","","-14.200  %","27.300  %","1"
"Australia","20120731 01:30:00","Building Permits (YoY)","","","9.300  %","1"
"Japan","20120731 01:30:00","Labor Cash Earnings (YoY)","","","-0.800  %","2"
"Australia","20120731 01:30:00","Private Sector Credit (MoM)","","0.400  %","0.500  %","2"
"Australia","20120731 01:30:00","Private Sector Credit (YoY)","","4.400  %","4.000  %","2"
"New Zealand","20120731 03:00:00","M3 Money Supply (YoY)","","","6.100  %","1"
"Japan","20120731 05:00:00","Annualized Housing Starts",""," 0.915 "," 0.903 ","2"
"Japan","20120731 05:00:00","Construction Orders (YoY)","","","-0.900  %","1"
"Japan","20120731 05:00:00","Housing Starts (YoY)","","9.400  %","9.300  %","2"
"India","20120731 05:30:00","Cash Reserve Ratio","","","4.750  %","1"
"India","20120731 05:30:00","RBI Interest Rate Decision (Repo Rate)","","","8.000  %","1"
"India","20120731 05:30:00","Reserve Repo Rate","","","7.000  %","1"
"Germany","20120731 06:00:00","Retail Sales (MoM)","","0.500  %","-0.300  %","2"
"Germany","20120731 06:00:00","Retail Sales (YoY)","","0.400  %","-1.100  %","1"
"Switzerland","20120731 06:00:00","UBS Consumption Indicator","",""," 1.050 ","2"
"India","20120731 06:30:00","Infrastructure Output (YoY)","","","2.200  %","1"
"France","20120731 06:45:00","Consumer Spending (MoM)","","","0.400  %","1"
"France","20120731 06:45:00","Producer Prices (MoM)","","","-1.000  %","1"
"Hungary","20120731 07:00:00","Producer Price Index (YoY)","","","6.200  %","1"
"Spain","20120731 07:00:00","Retail Sales (YoY)","","","-4.900  %","1"
"Turkey","20120731 07:00:00","Trade Balance","",""," -8.580 ","1"
"Hungary","20120731 07:00:00","Unemployment Rate (3M)","","","11.200  %","1"
"Denmark","20120731 07:30:00","Unemployment Rate","","","4.500  %","1"
"Germany","20120731 07:55:00","Unemployment Change",""," 5.000 "," 7.000 ","2"
"Germany","20120731 07:55:00","Unemployment Rate s.a.","","6.800  %","6.800  %","2"
"Spain","20120731 08:00:00","Current Account Balance","","","€ -1.700 ","1"
"Czech Republic","20120731 08:00:00","M2 Money Supply (YoY)","","","6.100  %","1"
"Italy","20120731 08:00:00","Unemployment","","","10.100  %","1"
"Italy","20120731 09:00:00","Consumer Price Index (MoM)","","","0.200  %","1"
"Italy","20120731 09:00:00","Consumer Price Index (EU Norm) (MoM)","","","0.200  %","1"
"Italy","20120731 09:00:00","Consumer Price Index (EU Norm) (YoY)","","","3.600  %","1"
"Italy","20120731 09:00:00","Consumer Price Index (YoY)","","","3.300  %","1"
"European Monetary Union","20120731 09:00:00","Consumer Price Index (YoY)","","2.400  %","2.400  %","2"
"Greece","20120731 09:00:00","Retail Sales (YoY)","","","-13.500  %","1"
"European Monetary Union","20120731 09:00:00","Unemployment Rate","","11.200  %","11.100  %","2"
"India","20120731 10:30:00","Federal Fiscal Deficit, INR","",""," 5,219.800 ","1"
"South Africa","20120731 12:00:00","Trade Balance (in Rands)","",""," -8.900 ","1"
"Canada","20120731 12:30:00","Gross Domestic Product (MoM)","","0.200  %","0.300  %","2"
"Canada","20120731 12:30:00","Gross Domestic Product (YoY) ","","","2.000  %","2"
"Canada","20120731 12:30:00","Industrial Product Price (MoM)","","","0.000  %","1"
"United States","20120731 12:30:00","Personal Income (MoM)","","0.400  %","0.200  %","2"
"United States","20120731 12:30:00","Core Personal Consumption Expenditure - Price Index (MoM)","","0.200  %","0.100  %","2"
"United States","20120731 12:30:00","Core Personal Consumption Expenditure - Prices Index (YoY)","","1.800  %","1.800  %","2"
"United States","20120731 12:30:00","Personal Consumption Expenditure - Price Index (YoY)","","","1.500  %","2"
"United States","20120731 12:30:00","Personal Consumption Expenditures - Price Index (MoM)","","0.000  %","-0.200  %","1"
"United States","20120731 12:30:00","Personal Spending","","0.100  %","0.100  %","2"
"Canada","20120731 12:30:00","Raw Material Price Index","","","-1.000  %","1"
"United States","20120731 13:00:00","S&P/Case-Shiller Home Price Indices (YoY)","","-1.500  %","-1.900  %","1"
"Brazil","20120731 13:30:00","Nominal Budget Balance","",""," -16.064 ","1"
"Brazil","20120731 13:30:00","Primary Budget Surplus","",""," 2.653 ","1"
"United States","20120731 13:45:00","Chicago Purchasing Managers' Index",""," 52.500 "," 52.900 ","1"
"United States","20120731 14:00:00","Consumer Confidence",""," 61.800 "," 62.000 ","2"
"Colombia","20120731 17:00:00","National Jobless Rate","","","10.700  %","1"
"Korea, Republic of","20120731 21:00:00","FX Reserves","",""," 312.380 ","1"
"Korea, Republic of","20120731 23:00:00","Consumer Price Index Growth","","","-0.100  %","1"
"Korea, Republic of","20120731 23:00:00","Consumer Price Index Growth (YoY)","","","2.500  %","1"
"United Kingdom","20120731 23:01:00","BRC Shop Price Index (MoM)","","","1.100  %","1"
"Australia","20120731 23:30:00","AiG Performance of Mfg Index","",""," 47.200 ","2"
