"country","date","name","actual","consensus","previous","volatility"
"Russia","20150601 06:00:00","HSBC Manufacturing PMI  (May)","HSBC Manufacturing PMI  (May)","47.6","48.8","2"
"Spain","20150601 07:15:00","Spanish Manufacturing PMI  (May)","Spanish Manufacturing PMI  (May)","55.8","54.5","2"
"Switzerland","20150601 07:30:00","SVME PMI  (May)","SVME PMI  (May)","49.4","48.4","2"
"Italy","20150601 07:45:00","Italian Manufacturing PMI  (May)","Italian Manufacturing PMI  (May)","54.8","53.6","2"
"France","20150601 07:50:00","French Manufacturing PMI  (May)","French Manufacturing PMI  (May)","49.4","49.3","2"
"Germany","20150601 07:55:00","German Manufacturing PMI  (May)","German Manufacturing PMI  (May)","51.1","51.4","2"
"European Monetary Union","20150601 08:00:00","Manufacturing PMI  (May)","Manufacturing PMI  (May)","52.2","52.3","2"
"United Kingdom","20150601 08:30:00","Manufacturing PMI  (May)","Manufacturing PMI  (May)","52.0","52.5","2"
"European Monetary Union","20150601 08:30:00","Manufacturing PMI  (May)","Manufacturing PMI  (May)","52.0","52.5","2"
"Russia","20150601 08:54:00","GDP (YoY)  (Apr)","GDP (YoY)  (Apr)","-4.2%","-3.0%","2"
"Germany","20150601 12:00:00","German CPI (MoM)  (May)","German CPI (MoM)  (May)","","0.1%","2"
"Germany","20150601 12:00:00","German CPI (YoY)  (May)","German CPI (YoY)  (May)","","0.7%","1"
"Germany","20150601 12:00:00","German HICP (YoY)  (May)","German HICP (YoY)  (May)","","0.6%","1"
"Germany","20150601 12:00:00","German HICP (MoM)  (May)","German HICP (MoM)  (May)","","-0.1%","1"
"United States","20150601 12:30:00","Core PCE Price Index (YoY)  (Apr)","Core PCE Price Index (YoY)  (Apr)","","1.3%","2"
"United States","20150601 12:30:00","Core PCE Price Index (MoM)  (Apr)","Core PCE Price Index (MoM)  (Apr)","","0.2%","2"
"United States","20150601 12:30:00","Personal Income (MoM)  (Apr)","Personal Income (MoM)  (Apr)","","0.3%","1"
"United States","20150601 12:30:00","Personal Spending (MoM)  (Apr)","Personal Spending (MoM)  (Apr)","","0.2%","2"
"United States","20150601 12:30:00","Real Personal Consumption (MoM)  (Apr)","Real Personal Consumption (MoM)  (Apr)","","","1"
"France","20150601 13:00:00","French 12-Month BTF Auction","French 12-Month BTF Auction","","","1"
"France","20150601 13:00:00","French 3-Month BTF Auction","French 3-Month BTF Auction","","","1"
"France","20150601 13:00:00","French 6-Month BTF Auction","French 6-Month BTF Auction","","","1"
"Brazil","20150601 13:00:00","HSBC Manufacturing PMI  (May)","HSBC Manufacturing PMI  (May)","","45.5","1"
"United States","20150601 13:05:00","FOMC Member Rosengren Speaks","FOMC Member Rosengren Speaks","","","2"
"United States","20150601 13:30:00","FOMC Member Stanley Fischer Speaks","FOMC Member Stanley Fischer Speaks","","","2"
"Canada","20150601 13:30:00","RBC Manufacturing PMI  (May)","RBC Manufacturing PMI  (May)","","","1"
"United States","20150601 13:45:00","Manufacturing PMI  (May)","Manufacturing PMI  (May)","","54.2","2"
"United States","20150601 14:00:00","Construction Spending (MoM)  (Apr)","Construction Spending (MoM)  (Apr)","","0.7%","1"
"United States","20150601 14:00:00","ISM Manufacturing Employment  (May)","ISM Manufacturing Employment  (May)","","49.2","2"
"United States","20150601 14:00:00","ISM Manufacturing New Orders Index  (May)","ISM Manufacturing New Orders Index  (May)","","","1"
"United States","20150601 14:00:00","ISM Manufacturing PMI  (May)","ISM Manufacturing PMI  (May)","","52.0","3"
"United States","20150601 14:00:00","ISM Manufacturing Prices  (May)","ISM Manufacturing Prices  (May)","","42.5","1"
"United States","20150601 15:30:00","3-Month Bill Auction","3-Month Bill Auction","","","1"
"United States","20150601 15:30:00","6-Month Bill Auction","6-Month Bill Auction","","","1"
"United States","20150601 17:00:00","Dallas Fed PCE  (Apr)","Dallas Fed PCE  (Apr)","","","1"
"France","20150601 17:00:00","France Jobseekers Total  (Apr)","France Jobseekers Total  (Apr)","","","2"
"Brazil","20150601 18:00:00","Trade Balance  (May)","Trade Balance  (May)","","2.45B","1"
"South Korea","20150601 21:00:00","FX Reserves - USD  (May)","FX Reserves - USD  (May)","","","1"
"New Zealand","20150601 22:45:00","Terms of Trade - Exports Prices  (Q1)","Terms of Trade - Exports Prices  (Q1)","","-3.1%","1"
"New Zealand","20150601 22:45:00","Terms of Trade - Exports Volume (QoQ)  (Q1)","Terms of Trade - Exports Volume (QoQ)  (Q1)","","2.4%","1"
"New Zealand","20150601 22:45:00","Terms of Trade - Imports Prices  (Q1)","Terms of Trade - Imports Prices  (Q1)","","-4.5%","1"
"New Zealand","20150601 22:45:00","Terms of Trade Index (QoQ)  (Q1)","Terms of Trade Index (QoQ)  (Q1)","","1.7%","1"
"South Korea","20150601 23:00:00","CPI (YoY)  (May)","CPI (YoY)  (May)","","0.5%","2"
"South Korea","20150601 23:00:00","CPI (MoM)  (May)","CPI (MoM)  (May)","","0.2%","1"
"South Korea","20150601 23:00:00","Current Account  (Apr)","Current Account  (Apr)","","","1"
"Japan","20150601 23:50:00","Monetary Base (YoY)","Monetary Base (YoY)","","","1"
"Australia","20150601 01:30:00","Current Account  (Q1)","Current Account  (Q1)","","-10.8B","2"
"Japan","20150601 03:45:00","10-Year JGB Auction","10-Year JGB Auction","","","2"
