"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20130625 06:00:00","Nationwide Housing Prices n.s.a (YoY)","","2.000  %","1.100  %","2"
"United Kingdom","20130625 08:30:00","BBA Mortgage Approvals",""," 33.100 "," 32.200 ","2"
"Hungary","20130625 12:00:00","MNB Interest Rate Decision","","","4.500  %","1"
"Slovakia","20130625 12:30:00","Current Account Balance EUR","","","€ 339.000 ","1"
"United States","20130625 12:30:00","Durable Goods Orders","","1.800  %","3.300  %","2"
"United States","20130625 12:30:00","Durable Goods Orders ex Transportation","","0.100  %","1.300  %","2"
"United States","20130625 12:55:00","Redbook index (YoY)","","","2.900  %","1"
"United States","20130625 12:55:00","Redbook index (MoM)","","","-0.400  %","1"
"Portugal","20130625 13:00:00","Current Account Balance","","","€ -0.022 ","1"
"United States","20130625 13:00:00","Housing Price Index (MoM)","","","1.300  %","2"
"United States","20130625 13:00:00","S&P/Case-Shiller Home Price Indices (YoY)","","10.700  %","10.900  %","1"
"United States","20130625 14:00:00","Consumer Confidence",""," 76.600 "," 76.200 ","2"
"United States","20130625 14:00:00","New Home Sales (MoM)",""," 0.460 "," 0.454 ","2"
"United States","20130625 14:00:00","New Home Sales Change (MoM)","","","2.300  %","1"
"United States","20130625 14:00:00","Richmond Fed Manufacturing Index","",""," -2.000 ","1"
"Korea, Republic of","20130625 21:00:00","BOK Manufacturing BSI","",""," 78.000 ","1"
