"country","date","name","actual","consensus","previous","volatility"
"Germany","20120925 06:00:00","Gfk Consumer Confidence Survey",""," 5.900 "," 5.900 ","2"
"Switzerland","20120925 06:00:00","UBS Consumption Indicator","",""," 1.550 ","2"
"Switzerland","20120925 07:00:00","SNB Chairman Jordan Speech","","","","2"
"United Kingdom","20120925 08:30:00","BBA Mortgage Approvals",""," 28.100 "," 28.400 ","2"
"Australia","20120925 08:30:00","RBA Assist Gov Debelle Speech","","","","2"
"European Monetary Union","20120925 11:00:00","Draghi-Merkel meeting","","","","2"
"Canada","20120925 12:30:00","Retail Sales (MoM)","","0.100  %","-0.400  %","2"
"Canada","20120925 12:30:00","Retail Sales ex Autos (MoM)","","0.200  %","-0.400  %","1"
"United States","20120925 12:55:00","Redbook index (MoM)","","","1.800  %","1"
"United States","20120925 12:55:00","Redbook index (YoY)","","","2.400  %","1"
"European Monetary Union","20120925 13:00:00","ECB President Draghi's Speech","","","","3"
"Hungary","20120925 13:00:00","MNB Interest Rate Decision","","","6.750  %","1"
"United States","20120925 13:00:00","S&P/Case-Shiller Home Price Indices (YoY)","","1.000  %","0.500  %","1"
"Brazil","20120925 13:30:00","Current Account","","","$ -3.766 ","1"
"United States","20120925 14:00:00","Consumer Confidence",""," 63.000 "," 60.600 ","2"
"United States","20120925 14:00:00","Housing Price Index (MoM)","","0.300  %","0.700  %","1"
"United States","20120925 14:00:00","Richmond Fed Manufacturing Index",""," -6.000 "," -9.000 ","1"
"United States","20120925 15:30:00","4-Week Bill Auction","","","0.080  %","1"
"United States","20120925 16:00:00","Philadelphia Fed's Plosser speech","","","","1"
"United States","20120925 17:30:00","Treasury's Geithner Speech","","","","2"
"Canada","20120925 18:15:00","BoC Gov Council Member Lane Speech","","","","1"
"New Zealand","20120925 22:45:00","Trade Balance (YoY)","","$ -0.770 ","$ -0.850 ","2"
"New Zealand","20120925 22:45:00","Exports","","$ 3.600 ","$ 4.000 ","1"
"New Zealand","20120925 22:45:00","Imports","","$ 4.200 ","$ 3.990 ","1"
"New Zealand","20120925 22:45:00","Trade Balance (MoM)",""," -605.500 "," 15.000 ","2"
