"country","date","name","actual","consensus","previous","volatility"
"Australia","20130814 00:30:00","Westpac Consumer Confidence","","","-0.100  %","2"
"France","20130814 05:30:00","Gross Domestic Product (YoY)","","-0.100  %","-0.400  %","2"
"Germany","20130814 06:00:00","Gross Domestic Product w.d.a (YoY)","","","-0.200  %","2"
"Germany","20130814 06:00:00","Gross Domestic Product n.s.a (YoY)","","0.300  %","-1.400  %","2"
"Germany","20130814 06:00:00","Gross Domestic Product s.a (QoQ)","","0.600  %","0.100  %","2"
"Switzerland","20130814 07:15:00","Producer and Import Prices (YoY)","","0.400  %","0.200  %","2"
"United Kingdom","20130814 08:30:00","Bank of England Minutes","","","","2"
"European Monetary Union","20130814 08:30:00","Bank of England Minutes","","","","2"
"United Kingdom","20130814 08:30:00","BOE MPC Vote Cut",""," 0.000 "," 0.000 ","2"
"European Monetary Union","20130814 08:30:00","BOE MPC Vote Cut",""," 0.000 "," 0.000 ","2"
"United Kingdom","20130814 08:30:00","BOE MPC Vote Hike",""," 0.000 "," 0.000 ","2"
"European Monetary Union","20130814 08:30:00","BOE MPC Vote Hike",""," 0.000 "," 0.000 ","2"
"United Kingdom","20130814 08:30:00","BOE MPC Vote Unchanged",""," 9.000 "," 9.000 ","2"
"European Monetary Union","20130814 08:30:00","BOE MPC Vote Unchanged",""," 9.000 "," 9.000 ","2"
"United Kingdom","20130814 08:30:00","Claimant Count Change",""," -15.000 "," -21.200 ","2"
"European Monetary Union","20130814 08:30:00","Claimant Count Change",""," -15.000 "," -21.200 ","2"
"United Kingdom","20130814 08:30:00","Average Earnings including Bonus (3Mo/Yr)","","2.000  %","1.700  %","2"
"United Kingdom","20130814 08:30:00","Claimant Count Rate","","","4.400  %","2"
"United Kingdom","20130814 08:30:00","ILO Unemployment Rate (3M)","","7.800  %","7.800  %","2"
"European Monetary Union","20130814 09:00:00","Gross Domestic Product s.a. (YoY)","","-0.800  %","","2"
"European Monetary Union","20130814 09:00:00","Gross Domestic Product s.a. (QoQ)","","0.200  %","-0.300  %","2"
"Switzerland","20130814 09:00:00","ZEW Survey - Expectations",""," 10.000 "," 4.800 ","2"
"Germany","20130814 09:50:00","10-y Bond Auction","","","1.570  %","2"
"Poland","20130814 12:00:00","Consumer Price Index (MoM)","","","0.000  %","1"
"Poland","20130814 12:00:00","Consumer Price Index (YoY)","","","0.200  %","1"
"Poland","20130814 12:00:00","M3 Money Supply (YoY)","","","7.100  %","1"
"Brazil","20130814 12:00:00","Retail Sales (MoM)","","","0.000  %","1"
"United States","20130814 12:30:00","Producer Price Index (YoY)","","2.400  %","2.500  %","2"
"United States","20130814 12:30:00","Producer Price Index (MoM)","","0.300  %","0.800  %","1"
"United States","20130814 12:30:00","Producer Price Index ex Food & Energy (MoM)","","0.200  %","0.200  %","1"
"United States","20130814 12:30:00","Producer Price Index ex Food & Energy (YoY)","","1.400  %","1.700  %","2"
"United States","20130814 14:30:00","EIA Crude Oil Stocks change","",""," -1.320 ","1"
"United States","20130814 17:20:00","Fed's Bullard speech","","","","1"
"United States","20130814 19:15:00","Fed's Bullard speech","","","","1"
"New Zealand","20130814 22:30:00","Business NZ PMI","",""," 54.700 ","2"
"Japan","20130814 23:50:00","Foreign bond investment","","","¥ 689.900 ","2"
"Japan","20130814 23:50:00","Foreign investment in Japan stocks","","","¥ -42.200 ","2"
