"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20120306 00:00:00","Halifax House Prices (MoM)","","0.300  %","0.600  %","1"
"United Kingdom","20120306 00:00:00","Halifax House Prices (3m/YoY)","","-1.600  %","-1.800  %","1"
"United Kingdom","20120306 00:01:00","BRC Retail Sales Monitor - All (YoY)","-0.300  %","","-0.300  %","1"
"Australia","20120306 00:30:00","Current Account Balance",""," -7.900 "," -5.600 ","2"
"Japan","20120306 01:30:00","Labor Cash Earnings (YoY)","","-0.300  %","0.100  %","2"
"Australia","20120306 03:30:00","RBA Interest Rate Decision","","4.250  %","4.250  %","3"
"Australia","20120306 03:30:00","RBA Monetary Policy Statement","","","","2"
"Romania","20120306 08:00:00","Gross Domestic Product","","","1.900  %","1"
"Slovakia","20120306 08:00:00","Gross Domestic Product Qtr Final (YoY)","","","3.300  %","1"
"European Monetary Union","20120306 10:00:00","Gross Domestic Product s.a. (QoQ)","","-0.300  %","-0.300  %","2"
"European Monetary Union","20120306 10:00:00","Gross Domestic Product s.a. (YoY)","","-0.700  %","0.700  %","2"
"Brazil","20120306 12:00:00","Gross Domestic Product (QoQ)","","","0.000  %","1"
"Brazil","20120306 12:00:00","Gross Domestic Product (YoY)","","","2.100  %","1"
"Canada","20120306 15:00:00","Ivey Purchasing Managers Index",""," 62.300 "," 55.700 ","2"
"Australia","20120306 22:30:00","AiG Performance of Construction Index","",""," 39.800 ","2"
